ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
341100,1.616,99250,1.148,8898,0.7962
287200,1.759,88350,1.386,8777,0.9222
395000,1.458,90960,1.211,11900,1.045
358100,1.433,99540,1.121,10250,1.111
250700,1.958,97060,1.127,8770,0.8328
263100,1.939,107900,1.074,8958,0.8022
237900,1.96,99920,1.413,7566,0.7118
321300,1.587,97570,1.146,8902,0.9556
368300,1.579,98030,1.069,8241,0.8029
251800,1.994,103500,1.243,9550,0.926
264300,1.873,95240,1.224,9125,0.8346
293800,1.636,106100,1.068,9580,0.9498
396500,1.483,99200,1.21,8022,0.8698
322000,1.606,103000,1.083,8639,0.9395
283600,1.652,92500,1.086,9437,0.8615
699700,1.015,99990,1.135,9215,1.025
406400,1.327,102000,1.077,9234,0.8815
537000,1.15,104400,1.126,6964,0.9177
294400,1.724,101000,1.229,8246,0.9587
469900,1.297,110100,1.115,9998,0.9388
279300,1.923,98590,1.176,9099,0.747
294400,1.739,90180,1.284,7757,0.8009
344600,1.583,93010,1.195,10140,1.041
299200,1.76,88580,1.174,8903,0.8588
830100,0.9738,91150,1.232,8262,0.9849
365500,1.441,95620,1.266,8937,0.92
700300,1.06,98730,1.207,8494,0.8353
388500,1.46,102000,1.085,7786,0.7817
298600,1.665,103200,1.117,9887,0.7888
271300,1.776,100300,1.2,8749,0.8173
296800,1.675,105200,1.089,10190,0.7639
282200,1.741,90680,1.163,9355,0.8897
284300,1.78,93630,1.132,9981,0.8109
279400,1.829,93630,1.313,8173,0.8044
