ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
188.7,1.198,6.538e+09,9.425,NA,NA,NA,NA,124800,1.19,5194,1.326,305.5,1.03
201.7,1.874,3217,3.805,NA,NA,NA,NA,232600000,0.8531,6051,1.011,274.1,0.9418
225.2,1.156,1970,5.951,NA,NA,NA,NA,55010,0.9473,59620,0.6612,263.1,0.9376
188.7,1.197,151100,3.05,NA,NA,NA,NA,2042,3.174,162100,0.441,283.5,0.8718
222,1.167,44180000,0.6805,NA,NA,NA,NA,1440,4.904,1190000,0.3124,276.7,1.011
181.2,1.09,3709,2.8,NA,NA,NA,NA,1440,4.904,9263000,0.2779,328.8,0.8624
195.4,1.036,5330,2.024,NA,NA,NA,NA,1855,2.239,9263000,0.2779,293.7,0.8168
166.2,0.8972,2426,4.477,NA,NA,NA,NA,878000,4.174,9975000,0.2828,301.4,0.9839
203.4,1.288,11970000,1.069,NA,NA,NA,NA,98980000,7.123,5420000,0.2742,341.6,0.7981
184.4,1.054,1809000,7.046,NA,NA,NA,NA,643600000,8.107,3958000,0.3093,266.9,0.8132
193.6,1.145,3438000,5.785,NA,NA,NA,NA,102900000,1.792,2250000,0.3404,294.7,0.8374
200.2,1.385,562300000,1.364,NA,NA,NA,NA,54650,0.5083,33850000,0.2659,296.1,0.927
128.8,1.16,410400,1.038,NA,NA,NA,NA,54650,0.5083,36750000,0.23,308.7,0.8814
189,1.143,7321000,7.691,NA,NA,NA,NA,2104,1.72,30860000,0.2572,289.2,0.9787
179,1.175,1.478e+09,0.3006,NA,NA,NA,NA,20990,1.081,16080000,0.2788,325.6,0.9841
185.9,1.32,576100000,0.2526,NA,NA,NA,NA,1847,3.898,22820000,0.2397,254.6,0.9054
193.1,0.9678,576100000,0.2526,NA,NA,NA,NA,44290,5.408,27160000,0.2838,302.4,0.9355
217.9,1.007,576100000,0.2526,NA,NA,NA,NA,2.71e+08,4.414,23040000,0.2824,291.8,0.9595
186,0.8688,576100000,0.2526,NA,NA,NA,NA,481200000,8.144,17950000,0.282,289.5,0.9958
189.1,0.9961,576100000,0.2526,NA,NA,NA,NA,13460000,3.024,10560000,0.3056,266.6,1.016
182.9,1.114,576100000,0.2526,NA,NA,NA,NA,13020000,5.244,15500000,0.2627,256.6,1.052
202.5,1.057,576100000,0.2526,NA,NA,NA,NA,20890000,0.6678,17220000,0.2818,276.3,0.9992
199.1,1.04,97820000,0.312,NA,NA,NA,NA,577000,8.244,4648000,0.3124,342.3,0.9339
206.5,1.107,2178,4.003,NA,NA,NA,NA,6674000,1.709,3735000,0.3411,360.6,0.8778
178.9,1.036,614100000,1.213,NA,NA,NA,NA,10720,1.511,3561000,0.3067,272.9,0.892
208.5,0.8418,770200000,3.949,NA,NA,NA,NA,45110,4.328,6390000,0.2939,276.5,1.005
211.5,0.9976,18830000,8.303,NA,NA,NA,NA,39430,6.818,4046000,0.3111,353.8,0.9053
