ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
748900000,1.085,12460000,1.801,9.565e+09,1.889,1588000,0.6694,18560000,1.49,480600,1.905,10.14,1.003
1312000,1.288,87210,1.733,483.2,1.445,245800000,1.102,42480000,0.7201,5623,1.72,11.64,1.437
16520000,0.8741,57340,1.834,4456000,1.087,125800000,1.91,37580,0.7633,284800,1.628,11.75,1.809
34080,1.665,3656,1.28,9933000,0.5951,4231000,0.594,17740,1.181,2333,1.203,11.32,1.759
3.704e+09,1.19,734400000,1.857,118100,0.9938,2.902e+09,1.488,1.146e+09,1.539,198700,0.7574,16.11,1.365
517500000,0.7153,10250,1.668,147900,1.763,7057000,0.7776,1043000,1.808,1042000,1.07,14.87,1.202
17770,1.647,8950000,0.8745,4179000,1.971,552400000,1.982,20820000,1.39,340000,1.598,12.08,1.517
1.166e+09,1.678,14100000,1.409,102900000,1.862,140800000,1.653,33100000,1.631,1505,1.491,16.54,1.271
117100000,1.43,810100,0.7907,1.199e+09,1.417,394500000,1.409,146700,0.6902,811300000,0.7056,14.16,1.619
11750000,1.957,12990,1.457,5943000,1.407,133400,0.9412,25190,1.006,2697000,1.385,18.5,1.438
22460,1.831,243600000,0.8706,70640,1.757,754.8,1.944,4468000,1.041,6958000,1.574,11.59,1.819
9.872e+09,1.553,9797000,1.662,46450000,1.901,336100,1.897,6439000,1.142,2.903e+09,1.413,15.51,1.691
18810,0.9473,587600,1.834,20870,0.8601,254400,1.905,30410000,1.465,3.973e+09,1.785,12.74,1.359
148500000,1.071,1493000,1.627,2644,1.889,3087,1.28,789300,1.581,2851000,1.836,11.91,1.152
20960,0.9083,1056,1.976,100500,0.7213,290500,1.127,1550000,0.892,7.109e+09,1.966,14.81,1.431
580500000,0.9191,457000,1.258,941500,0.6567,372100000,1.537,51730,1.89,83080,1.277,15.12,1.093
72970,0.5797,541.7,1.458,10450,0.6892,3445000,1.844,775300000,1.745,3564,1.292,14.08,1.313
239500,1.841,4.243e+09,1.146,790900000,1.488,5.308e+09,0.8868,1.444e+09,1.772,417800000,1.691,16.64,1.369
1149,1.225,2.285e+09,1.925,12340,0.5593,40740,1.853,8034,1.435,1215000,0.9887,18.11,1.276
606500,0.5279,260600000,1.677,62430000,1.529,2395,1.822,41270,1.201,11000,1.025,14.18,1.12
77960,1.46,64330,1.49,51130,1.755,414.5,1.94,1788,0.736,278600000,1.743,17.46,1.311
1869,1.278,12320,1.346,555900,0.9751,7339,1.955,1626000,1.853,247400000,1.51,11.15,1.266
304100,1.078,463200,0.6872,540100000,0.8556,114400,1.853,121900,0.6013,192900000,1.798,16.93,1.604
3.119e+09,1.366,92530000,0.8764,26160000,1.235,45210000,1.765,4.526e+09,1.883,799400,1.113,20.23,1.304
462400000,1.109,5.171e+09,1.63,649700000,1.557,58510,1.577,179700000,1.491,151500,1.526,14.1,1.023
11490000,0.9358,157300000,1.806,797700000,1.646,1026000,0.7795,668600,1.513,3542,1.607,8.02,1.067
12670,1.475,8330,1.721,26310,1.25,5893000,0.7813,569500,1.035,5105000,1.582,12.92,1.315
8699,0.533,5456,1.643,38870,1.426,3.806e+09,0.5039,138800,1.212,25620000,1.217,15.47,1.244
134200000,1.127,2696,1.746,1711000,0.8302,2.84e+09,0.5548,9409,1.155,113000,1.342,8.908,1.672
2.79e+09,0.6957,11520,1.317,9.948e+09,1.861,77120000,0.8713,1.368e+09,1.564,14510000,0.7861,14.13,1.033
6522,1.168,1431000,1.751,650200000,0.9641,4252,0.8496,2160,1.019,5279,0.9734,15.55,1.193
6766000,1.075,102800000,1.479,278300000,1.985,30940,0.7168,130300,0.5806,739500,1.387,14.64,1.546
90180000,1.229,12630,1.442,2862,1.672,258200,0.6422,673600,0.9726,293200000,1.338,10.09,0.9829
14010000,1.446,1007,1.788,13860000,1.107,20240,1.04,14520,0.8202,213400,0.6705,13.61,1.833
896000,1.846,173200000,1.573,41320,0.7487,16840,1.125,181800000,1.822,404000,0.9611,14.46,1.977
2272000,1.647,438800000,1.438,8.151e+09,0.7631,2212000,0.968,9.469e+09,1.799,2.143e+09,1.647,13.09,1.624
169000,1.277,9.594e+09,1.681,7516000,1.28,51510000,1.919,602500000,1.445,71760000,1.955,14.8,1.771
11570,1.375,8.436e+09,1.915,65130,1.422,29930000,0.8571,10370,1.844,187700000,1.742,17.52,1.427
1.703e+09,1.259,1.234e+09,1.538,31600,1.678,286100,1.582,34660,0.7376,9.613e+09,1.134,21.8,1.328
83820,1.787,7.386e+09,0.725,574.4,1.932,1.311e+09,1.329,29360000,1.369,1892,1.91,10.67,1.284
395600,1.999,9.662e+09,0.7235,6058,1.891,27640000,0.599,835,1.124,254200,1.087,16.65,0.9765
1.987e+09,1.661,175200000,0.5133,1.215e+09,1.521,3.656e+09,1.107,1902,0.9787,3.489e+09,1.041,11.57,1.542
1.186e+09,1.744,166500,1.167,165200,1.942,1307000,0.9255,4019000,1.217,148500000,1.141,19.61,1.23
1.452e+09,1.925,2.444e+09,1.487,5085000,1.373,9974000,0.9124,109000,1.753,4669000,1.016,12.29,1.383
813500,1.977,185100,1.61,1146000,1.682,48180000,0.5807,539200000,1.531,6843,0.8657,15.38,1.567
12310000,1.365,173800,0.753,174200000,0.8737,42460000,0.7421,19740000,1.206,1.344e+09,1.543,14.12,1.678
98610000,1.817,1970000,0.5512,769100,1.567,132600,1.444,593,1.958,784500000,1.606,9.906,1.042
2.67e+08,0.5228,68870,0.6872,112200000,0.7102,281900,0.8179,26970,0.8761,15820000,1.838,18.5,1.095
99590000,0.8476,2439,1.413,1612000,1.961,306000,1.014,8556,0.8733,723100,0.9586,21.38,1.308
214000,0.9755,37560000,1.945,25030000,1.721,39510000,1.977,32050,0.5948,353200000,1.149,14.49,1.871
674200000,0.5519,129700000,0.8216,213900,1.233,23170,0.8742,96680000,1.371,188400,1.515,12.09,1.39
2121000,1.49,625800,1.096,8916000,1.051,102100,0.9333,968600000,1.512,2.535e+09,1.387,12.53,1.119
53860,1.646,892900000,1.004,7553000,1.924,57470000,1.304,42630000,1.94,4028000,1.924,13.05,1.415
30030,0.7319,7250000,1.038,371800000,1.532,1.565e+09,1.247,14270,0.8942,855000,1.9,10.26,1.271
151100,1.745,2.091e+09,0.5957,7116000,1.665,1506000,1.711,882.5,0.9498,16110000,1.482,14.21,1.279
4470000,1.677,15710000,0.5949,11140000,1.323,1581,1.461,5.058e+09,0.9459,836600,1.876,14.07,0.921
10870000,0.8734,137900000,1.262,7.706e+09,0.6405,23090,1.39,34770000,1.233,614200000,1.896,12.7,1.447
5.182e+09,0.5928,1014000,0.6319,963.3,1.753,447900,0.6127,363000,0.6034,113400000,1.893,10.06,0.9442
4079000,1.237,1.287e+09,0.8319,545,1.467,1295000,0.6926,2317,0.9149,716600000,1.525,24.63,1.632
28280,1.286,415500000,1.354,10940,1.754,66150000,1.442,199000,0.531,79560,1.978,26.24,1.356
488100,1.868,73240000,1.651,25920,1.811,35620000,1.019,6693000,1.281,120900000,0.8225,11.98,1.253
3.653e+09,1.979,8510,0.5844,27570,1.348,2082000,1.109,257400,1.776,23150000,1.415,20.18,1.339
4114000,1.988,8321000,0.6194,486600,1.358,31120,1.684,63130000,1.811,5949,1.021,14.37,1.813
11320,1.971,5900000,1.009,106900,1.38,284100000,1.815,376300000,1.865,255000,1.888,14.44,1.434
7128000,1.835,10870,0.8454,1.81e+08,1.532,3562,1.457,3.602e+09,1.637,2.688e+09,1.689,11.24,1.147
7.205e+09,1.561,169200000,1.139,410300,1.405,51440000,1.411,3685,1.234,2.857e+09,1.993,12.66,1.064
993400,0.7777,945100,1.238,10680000,0.536,337800,1.723,2712,0.6279,6.142e+09,1.304,17.59,0.8987
5618000,1.303,11340000,1.546,1427,1.675,27800,1.989,2297,1.094,63750000,1.446,13.63,1.249
10910000,1.766,1.019e+09,1.958,54170000,0.8997,128100000,1.58,5472,0.6501,502200000,1.553,12.59,1.865
1.373e+09,0.798,78640000,0.7148,4.527e+09,0.7585,438700000,1.416,487900,0.8652,536100000,0.5933,13.69,1.559
2.162e+09,1.058,2.969e+09,0.9615,3.927e+09,0.7173,167300000,0.9277,1035000,0.8491,9902,1.146,15.97,1.531
41990,1.37,6104,0.6235,57790000,1.272,66110000,1.008,77020,1.357,12600000,1.188,12.88,1.459
28550,1.878,333200,1.824,29660000,1.491,106300000,1.318,69280,1.718,121700000,1.629,12.03,1.233
149300000,1.496,278800,1.521,95970,1.599,4211000,1.92,8591,1.818,996400,1.555,12.91,1.289
7972000,1.575,15590,1.198,46730000,1.991,73800,1.796,464000,0.9071,54700000,1.124,16.76,1.021
4856000,0.7277,13390000,1.55,25810000,0.8351,18460000,0.9204,73310000,1.099,1.59e+09,0.6539,17.46,1.362
13580,1.211,30360000,1.481,4877,1.115,234400,1.626,7668000,1.221,5.098e+09,0.7905,11.36,1.11
1166,1.375,82510,0.7687,230600000,0.5937,414200,1.52,116600,1.028,668700,1.291,13.91,1.297
229100000,0.654,29950,1.116,216200,0.5601,139600,1.777,86210,1.95,14830000,1.638,14.16,1.937
5063,1.246,433700,1.211,2741000,0.7325,366500000,0.8369,74930,1.177,1.196e+09,0.563,12.61,1.674
942900,1.541,41960000,0.9355,2703000,1.246,567500,1.148,1074,1.229,11460,1.694,10.42,1.666
15870000,1.477,193800,1.439,510600,1.785,1245000,1.075,11290000,1.414,294700,0.6364,14.21,1.504
17040000,1.156,32390000,1.738,1941,1.24,4401000,0.5571,122500,1.12,111600,1.038,14.23,1.437
3580000,1.8,5476,1.446,4329,1.728,1536,1.994,5.302e+09,0.6413,378900,0.72,13.78,1.787
155200,1.386,3644000,1.157,14080000,1.825,8291,0.6927,13780,1.345,72030000,1.097,14.95,1.215
147800000,0.6787,1206000,1.827,3789000,0.9151,2673,1.248,6.648e+09,0.5185,10470000,1.77,14.1,1.427
23850,1.689,171300,1.651,69820,1.141,2144,1.789,6.648e+09,0.5185,2.516e+09,1.128,14.11,1.001
13840,0.6739,9.12e+08,0.779,14610000,0.543,20250,1.374,245800,1.785,155600000,1.447,11.26,1.056
8.57e+09,0.8246,4.074e+09,0.8598,3803000,0.5061,152700,1.645,5543000,1.412,6209000,1.78,16.76,1.577
34770000,0.5765,178400000,0.9101,81060000,1.068,70600000,0.6856,1220000,1.042,172900000,1.582,13.15,1.668
75500,1.882,4876,1.373,6236,0.6688,125100000,0.9828,8478,1.372,262100000,1.843,14.31,1.159
519000,0.8881,393000,1.394,447000,0.699,38230000,1.931,35860000,1.302,99180000,1.66,12.64,1.091
5070000,1.677,253300000,1.168,89360,1.303,11450,0.8549,4651,0.6674,645700000,1.225,12.71,1.393
12110000,1.037,39770000,1.987,15590,1.861,12690,0.7736,142700,1.766,1295000,1.204,15.11,1.635
2968000,0.5728,2051,1.391,61760000,1.781,26380,0.9377,1758,1.692,9041,1.788,10.14,1.212
2647000,0.7122,963700000,1.873,4944000,1.81,8861,1.807,1010000,0.7638,1.167e+09,1.627,13.67,1.153
264500000,1.941,115200000,1.357,10270000,0.6352,50710000,1.884,1344,0.9249,21040,0.7924,13.62,0.8365
207000,1.891,1812,1.09,4.651e+09,1.643,2644,1.232,947.7,1.717,10320,1.807,24.36,0.8269
11270000,1.848,44630,1.653,4512,0.8,168200000,1.248,4279,1.073,208500,1.295,21.35,0.7531
192100000,1.372,6.519e+09,1.218,124600,1.718,25050,0.8769,1052,1.381,10320000,1.341,20.43,1.257
11040,0.9177,441800000,1.23,4687000,1.528,935600,0.9483,482.1,1.612,2264000,1.763,13.67,1.789
123700,0.5478,13370000,0.9456,5.038e+09,0.6687,2375000,0.9592,1058000,1.304,5.213e+09,0.8934,12.48,0.8934
1.221e+09,0.8419,133500,1.985,10380000,0.9448,630800000,0.5069,4587000,1.16,284800000,1.243,11.59,1.256
1.317e+09,0.6407,627300,1.739,499800000,0.7827,818100000,0.8728,22870,1.284,840600,1.751,14.72,1.613
8.882e+09,0.941,362100000,1.711,5.443e+09,1.956,103400000,0.9509,3986000,1.131,1463,1.534,18.49,1.521
5.351e+09,1.096,2.048e+09,1.808,4065000,0.7977,8103,1.629,15410000,1.71,2736,1.068,12.55,1.645
4252000,1.179,3.625e+09,1.921,18340000,0.8495,8.671e+09,1.176,11050000,1.137,493400,1.349,14.79,1.258
107800,1.272,1.276e+09,0.5367,939900000,1.002,8.59e+09,0.5399,62210,1.113,24740000,1.096,14.23,1.545
88580,0.6292,42420,1.511,51430,1.239,3.944e+09,1.662,2.498e+09,0.9305,115500,0.8977,19.43,1.206
161600,0.673,944300,1.115,321000,1.863,23890,0.7752,6.512e+09,0.7106,704800,0.5432,19.71,1.341
582200,0.6139,54780000,1.052,456400,0.8599,764.5,1.568,659300,1.21,35210,0.7747,7.094,1.542
9.063e+09,1.107,47680000,1.445,54280,0.8951,7533000,1.019,2226000,1.704,37730000,1.262,15.07,1.376
72830000,0.7805,1418,0.8247,269400000,1.715,74950000,1.696,543100,1.505,78240000,1.702,11.44,1.1
1365000,1.642,4.856e+09,1.717,68630,1.604,39200,0.994,2.27e+08,0.9247,5295000,0.9174,15.02,0.9108
756.5,1.413,4826,1.144,1.542e+09,1.165,626700,1.159,913100000,1.771,140800000,1.016,10.88,1.336
14490000,1.344,7797,0.5903,769300000,0.5163,1.453e+09,1.318,8370,0.5374,336900000,0.8278,9.565,1.458
404200,1.889,183500000,1.994,1.557e+09,1.526,1800000,0.9091,32030,0.9139,14930000,0.7075,11.55,1.714
31720000,1.567,4665000,1.232,3051000,1.052,34160,1.055,31700,1.904,3.398e+09,1.998,16.67,1.33
27650000,1.859,576800000,1.466,2190000,0.8451,871700000,1.955,331800,1.706,526000,1.877,19.31,1.664
5054,0.9604,87620,1.748,29140,0.5525,2259,1.709,43570000,1.669,51580,1.008,12.74,1.746
79560,1.125,2.029e+09,1.444,7.7e+09,1.264,790.8,1.781,917900,0.6783,3446000,1.911,11.8,1.82
2756000,1.16,4709000,1.467,20050,1.511,163600000,1.151,8.538e+09,1.775,2.558e+09,1.98,13.72,1.822
430700000,0.6862,545900000,1.437,986.2,1.816,682.2,1.856,1.937e+09,1.89,412400000,1.952,10.68,1.412
3.453e+09,1.111,6.429e+09,1.394,427300,0.6626,124700000,1.237,192700,0.9705,67030000,1.149,15.83,1.544
38770000,1.386,1075000,0.8264,819200,0.8886,649100000,1.636,7.275e+09,1.546,2401000,1.032,16.07,1.591
402800000,1.716,2047000,1.555,5628,1.184,2697,1.276,992400,1.065,1371,1.438,18.37,1.508
6774000,1.669,3054,0.8369,1640000,1.586,54360000,1.295,2192000,1.785,6253,0.9825,14.56,1.284
4.55e+09,1.29,2628,0.7116,50000,0.8025,54480,1.589,398500,1.836,16800000,1.76,8.042,1.232
891700,1.873,799100,1.803,493500,1.137,285500,1.884,845800,1.007,30360,0.745,14.83,1.35
114100000,1.729,528500000,1.466,337500,0.625,1570,1.687,23380,0.8555,3e+09,1.112,12.66,1.312
61440000,1.582,15780000,1.678,6444000,1.131,7.033e+09,1.171,20210,1.221,6356,1.123,11.33,1.382
6.191e+09,0.7099,181100000,1.46,45680,1.886,934300,1.223,5262000,1.154,319600000,0.6515,18.05,1.219
76600000,1.694,3.487e+09,0.664,2235,1.265,4236,1.899,166300,1.654,20250,1.612,15.79,1.058
260800,0.7178,372800000,0.9494,7575000,0.5597,10250,1.963,2.17e+09,0.8443,998.8,1.438,12.66,1.137
159700000,1.266,7.336e+09,0.5162,3068000,0.9394,1656000,1.956,535.9,1.369,4.113e+09,1.117,14.78,0.9831
92340000,1.588,2.76e+09,0.7789,3617,1.251,6700,1.91,781.9,1.374,269300000,1.555,19.29,0.9337
5.23e+09,0.7984,297600000,0.6772,20000,1.888,170100000,1.629,1350000,0.866,3.96e+09,1.85,14.3,1.224
2706,1.362,22540000,1.458,18640,1.636,37790,1.686,1742,0.8135,114500,1.113,11.92,1.545
10040,0.9242,7086,1.781,9288000,1.228,18020000,1.154,498.4,1.413,2437000,0.5746,17.97,0.8915
17310,0.5608,310500000,1.315,29040,0.9539,96640,0.7793,900.1,1.051,142000,1.235,19.51,1.191
7088000,0.7836,6649,0.8736,57190000,0.9996,648100,0.6482,9287,0.8541,477200,1.069,23.48,1.371
5213,1.72,6356000,0.6528,265800,1.609,27620000,1.15,3278,1.004,27250,1.126,19.03,1.104
542300,0.7108,477400,0.5856,1.724e+09,1.512,118100,1.002,539200000,1.408,50070,0.8896,12.37,1.396
6.521e+09,1.519,1051,1.713,433,1.907,7073000,1.543,6823000,1.003,78470000,0.8931,12.58,1.103
269300,1.389,944300,1.66,36260,0.9615,3.37e+09,0.8517,80390,1.079,29380,0.7706,10.85,1.159
20050,1.948,42900000,0.7245,5.676e+09,1.221,81750000,1.298,28970,0.5912,470800000,0.6646,11.3,1.632
8.042e+09,0.8642,3.745e+09,0.6547,7958000,0.7586,621.6,1.923,3169000,1.494,1.138e+09,1.251,14.41,1.701
17290,1.023,15470000,0.5582,100100,1.238,329000,0.613,8689,1.177,335200,0.9167,15.24,1.157
3614,0.7965,11650,1.505,24630,0.7699,9223000,1.018,4196,0.8277,4.038e+09,1.39,12.41,1.078
5.647e+09,1.287,450900000,1.564,868500,0.6568,2532000,1.696,1854,0.9223,10530000,0.8941,9.337,1.448
1110000,1.525,82830000,1.53,322400000,0.7266,10590,0.7577,9753,1.96,14720,1.254,8.909,1.383
950000,1.685,1244,1.59,15870,0.7482,13980,1.141,648.9,1.977,38360000,1.273,18.61,1.438
4544000,1.143,69810,1.817,784700000,1.038,3537,1.676,8.206e+09,0.6448,1.93e+08,0.87,15.68,1.288
23210000,1.803,561.2,1.739,704600,1.819,86340000,1.41,4.146e+09,1.61,223300000,0.5967,13.74,1.096
199800,1.831,2431,1.755,423700,1.841,141200,1.761,1.776e+09,0.9246,8e+06,1.076,14.83,1.669
24740,1.517,2.724e+09,1.828,75380,1.335,6870,0.7891,218300,1.526,5.181e+09,1.444,20.23,1.26
230300,1.364,1.113e+09,0.962,27730000,1.68,2.194e+09,0.9551,1136000,0.5526,4427000,1.443,16.49,1.21
182900000,1.929,1409,1.381,51020000,1.486,693600000,1.28,484.5,1.893,11920000,1.888,17.59,1.456
1024000,1.437,35730,1.622,1.104e+09,1.501,6115000,1.576,462.3,1.934,1.52e+08,1.808,12.46,1.362
767700000,1.331,1866,1.852,1245000,0.5411,73570,0.6984,642.1,1.524,8948000,1.074,10.23,1.556
4.09e+08,1.656,3330000,1.618,226000,0.8753,502200,1.613,188100000,1.732,540300000,1.231,11.33,1.889
4.654e+09,1.849,633.9,1.844,3474000,0.9247,2274000,0.8771,69440000,1.394,727700000,0.8104,15.96,1.476
2611000,1.742,13530000,1.659,2791,0.9081,1553000,0.6511,1.807e+09,1.037,57340,1.018,10,1.528
956700,1.626,209800000,1.341,2.741e+09,1.12,8106,0.9525,2670,1.452,15800000,0.9999,15.92,1.152
3440000,1.517,3.706e+09,1.018,2633000,0.8034,2708000,1.815,3686000,1.781,4510000,0.7604,12.4,1.732
70150,1.65,3.912e+09,1.305,1.305e+09,1.725,1.709e+09,1.338,2.03e+09,1.467,2036000,0.9619,11.86,1.961
38360000,1.018,268200,1.08,48670000,0.7166,10300,1.663,2963,1.673,1328000,0.8624,13.19,1.47
462600,1.772,1273,1.779,951400000,1.112,116900,0.888,1870,1.624,8.856e+09,1.734,13.89,1.526
397900,1.993,45520,0.5373,144300,1.22,125100,0.5733,13100,1.006,745800000,1.727,13.66,1.191
939900,1.844,366600,1.048,1205,1.224,7.213e+09,1.338,442.4,1.588,79230000,1.36,14.07,1.172
25980000,1.88,313400000,0.5135,19290,0.98,107500000,1.272,19110000,1.795,6069000,1.693,14.03,1.102
62640000,1.955,2651,1.028,117900,1.873,121000,0.9767,1030000,1.598,19300,1.268,15.27,1.755
172200000,1.718,1738,1.11,8.741e+09,1.277,39340000,1.726,9.415e+09,1.753,8.844e+09,1.498,14.19,1.547
373800000,1.411,509100000,1.773,21170,1.909,36530000,1.806,1363,1.409,32640000,1.049,13.9,1.211
1439000,1.456,43010000,1.81,3365,1.45,213700000,1.569,38510,1.768,1.554e+09,1.829,12.31,1.171
1594000,1.172,4906000,1.885,4.274e+09,1.977,9764000,1.615,17240,1.539,266700,1.458,14.94,1.339
155400000,1.882,3513,2,11750000,1.008,3.16e+09,0.9883,3.526e+09,0.7925,451800000,1.802,13.73,1.16
847500000,1.359,3.113e+09,1.585,21120,1.573,1925000,0.8812,6.703e+09,0.6697,4103000,0.9859,14.82,1.126
107700,0.9653,21490000,1.855,4907000,0.9321,699100000,1.584,32970,0.8981,18420000,1.209,13.71,1.147
63210,0.5856,22510000,1.777,26930000,1.361,6811,0.7597,5014,1.401,21750000,0.9141,14.75,1.438
45930,1.991,70850000,1.753,620000,0.7461,74520000,0.8498,671700,0.6378,37890000,1.104,14.07,1.387
63530,0.9836,347,1.492,13620000,0.923,1606000,1.747,105200000,1.871,70490,0.6931,12.52,1.506
46490,1.986,582700000,1.814,196600000,1.548,1486000,1.792,4.45e+09,1.93,2.264e+09,1.934,15.7,1.287
1112000,1.587,22760,1.6,91810,1.135,62910000,1.904,11390,1.781,229200000,1.866,14.48,1.305
50250,1.922,22210000,1.214,5906,1.577,6816000,1.591,35380,1.918,3.05e+09,1.465,13.51,1.636
150300,1.441,215800,1.277,2636000,1.735,801500,1.97,2183,1.147,9.737e+09,1.223,13.05,1.193
199800000,1.924,8850000,1.208,22110000,0.5769,2e+07,1.003,7260,1.406,185100,0.7192,16.63,1.112
6.371e+09,1.878,21860,1.711,33740000,0.7409,8478,0.8505,1680000,1.457,1.405e+09,1.764,11.69,1.352
70900,1.263,2276,0.9584,6384000,0.7017,2344,1.403,656200,0.6405,303700,1.384,14.89,1.473
13450000,1.794,54200000,0.9543,1975000,0.9251,2579,1.336,233500,1.197,16360000,1.536,14.06,1.297
440900,0.672,11430,0.6329,115700000,0.6652,46410,0.829,23500,1.511,1.96e+08,0.745,12.45,1.519
1181,1.32,2.037e+09,1.428,38480000,0.5165,5875,1.079,1115000,0.6976,60940,1.517,15.78,1
98220,1.387,429100000,1.96,49410000,0.6947,28620000,1.21,1634,1.915,34460000,1.066,15.16,1.041
2681000,1.245,642500000,1.034,119200000,1.755,1235000,1.18,18510,0.8503,854100000,1.046,11.69,1.346
1041000,0.9157,1511000,1.709,4.731e+09,1.264,7733,1.269,1001,1.504,2588000,1.015,13.51,1.488
8808,1.609,3.014e+09,1.893,58620000,1.093,5.198e+09,0.9932,887.8,1.342,2427000,1.473,21.42,0.9867
975700,1.267,7.44e+09,1.901,802.3,1.106,17260,1.734,13490000,0.5146,54240000,0.8025,14.18,1.168
255300,0.8892,8.117e+09,1.855,1.814e+09,0.596,82490,1.235,100600,0.7177,4314000,0.892,11.26,1.318
35680,0.7634,550900,1.827,3.361e+09,0.972,2.103e+09,1.658,678200000,1.694,109400000,1.534,15.92,1.264
474600,1.091,15490000,0.5203,1724,1.397,18270,0.9867,29370000,1.777,898700,1.792,16.27,1.022
16450,0.6488,52520000,1.299,269300000,0.5738,1.118e+09,0.7845,4226000,1.219,7778000,1.647,17.83,1.437
15530000,0.6416,1131,1.567,2522000,1.722,13850000,0.7114,3424000,1.766,46050,1.204,14.96,1.215
15830000,1.843,365200,1.253,508200,1.568,814200000,1.568,3822000,1.885,6.584e+09,1.762,15.45,1.14
176400,1.248,165500,1.533,109600000,1.952,1.371e+09,1.069,8.131e+09,0.7391,6119000,0.8126,17.99,1.53
9709,1.381,755400,1.559,6.312e+09,0.6003,8.335e+09,1.99,789700,1.268,215700000,0.5042,13.83,1.648
3.109e+09,1.027,7.198e+09,1.802,9985000,1.937,15310,0.8578,114600000,1.366,8204,1.535,12.73,1.325
12690000,1.965,6950000,0.5104,574600000,1.76,47360,0.7078,1.201e+09,0.9765,7503000,0.6392,13.16,0.9804
342.5,1.759,226500,0.5621,248100000,1.947,4645,0.9661,3105000,1.694,47820,1.211,12.36,1.245
942300,1.139,5260,1.249,186100,1.634,31150,0.7876,300700000,1.141,14580,1.339,12.22,1.116
120900,1.578,199400,0.6498,5361,1.914,9600,1.45,11510,0.6643,42960,1.755,15.86,0.9914
193900,1.453,2.688e+09,1.302,53150000,1.749,51170000,1.149,7298,0.5017,7136000,1.887,17.23,1.238
3777000,1.635,1096000,1.979,5699000,0.9315,74600,0.6877,25000,0.6338,99480,1.21,14.47,1.32
12380000,0.8829,76850000,1.236,698800,0.9311,3982,0.8575,4055,1.359,2714000,1.691,18.3,1.166
2061,0.6992,781600,0.5727,137500,0.9728,162000,0.6449,10940,1.47,5.858e+09,1.544,9.775,1.225
31550000,1.897,591500000,0.9069,243700,0.6363,1.614e+09,0.5315,6.378e+09,1.354,1857000,1.576,7.684,1.033
2065000,1.701,3493000,0.7694,4223000,0.6034,484300000,1.771,2875000,1.472,457600000,1.144,20.64,1.605
3149000,1.491,2994000,0.6762,165900,1.066,576700,1.682,40360000,1.559,1074000,1.576,15.69,1.829
297700,0.516,35380000,1.788,107700000,0.9157,5042000,0.5512,12420000,1.173,39150000,1.809,18.29,1.454
570900000,1.257,90190,1.244,1682000,1.167,2800,1.644,13430,1.075,8177000,1.701,11.33,1.676
6e+06,1.165,669800,0.5245,48930,1.074,35460000,0.5275,550200,1.079,7202,1.252,12.55,1.812
1117000,1.424,619900,1.679,19360,1.142,47290,1.548,99650,1.742,3276,1.222,17,1.656
6482,1.925,59060000,0.9521,926100,1.808,94340,1.165,24190000,0.5351,666.9,1.816,14.56,1.846
1262,1.743,984,1.597,30880,1.914,8702,1.271,21700000,0.5431,18320000,1.754,15.27,1.76
8.614e+09,1.737,320100000,0.7656,1474000,1.236,1143,1.646,84930,1.351,94210000,1.896,13.75,1.761
10910,0.7992,6263000,0.7607,1977000,0.758,748.6,1.896,2091,1.159,62350,1.982,15.78,1.618
11860,0.9216,185600000,1.383,235600,0.5877,20800000,1.23,34210,0.7816,1344,1.487,10.04,1.511
6.346e+09,1.734,249600,0.9709,62560,1.041,310800000,1.655,210600000,1.743,5.843e+09,0.8515,11.5,1.646
3.36e+09,1.899,3960,1.533,459200000,0.5365,20430000,1.744,23650000,1.728,133700000,1.47,12.52,1.749
439400000,1.443,430.9,0.5728,61300,0.965,4.583e+09,0.8986,27550,1.585,902900000,1.431,17.73,1.97
2966,1.741,56510,1.222,2.36e+09,1.663,1.87e+08,1.895,3354000,0.8754,5676000,1.265,15.38,1.237
66940,1.727,26760000,0.6512,5066000,1.853,108800000,0.6677,2688000,1.973,2.842e+09,1.331,16.25,1.657
104400,1.406,187500,0.8875,89340,1.504,2.32e+08,1.539,6.491e+09,1.366,18110000,1.8,18.95,1.103
6479000,1.602,261900000,1.357,36140000,0.6831,43020000,0.5163,8.999e+09,1.492,44530,0.8171,13.74,1.738
6187,0.5508,654300,0.6597,14460,1.499,787.8,1.777,1828000,0.7717,8.678e+09,1.624,11.41,1.324
1231000,1.801,6454000,0.9678,1221,1.858,2580,1.881,129600000,1.327,4818000,0.5485,15.89,1.374
17140,1.57,10760,1.171,209400,0.8607,1079,1.375,1.84e+08,0.5309,33520000,1.429,13.8,1.119
16080000,0.972,336700000,1.254,107800000,1.127,1924,1.626,115500000,0.6363,11540000,1.752,12.97,1.188
39580,0.894,598.9,1.734,76630,1.189,718100,0.807,7504000,0.6476,4497000,1.2,26.92,1.027
1.665e+09,1.48,172700,1.911,340100000,0.9923,23220,0.9426,664.3,1.747,1.534e+09,0.5416,16.55,1.71
61990000,0.9732,33170,1.155,32770,1.685,116200000,1.956,46800000,1.556,11140,1.09,13.07,1.01
9807000,1.761,5.81e+08,1.72,252500000,1.471,1.192e+09,1.772,7540,1.793,12790000,1.798,17.81,1.015
