ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
73940,1.292,50110,0.7177,15430,0.802,980.3,0.9821
81610,0.6739,79910,0.836,19370,0.8435,862.4,0.9445
83100,0.9488,75560,0.9626,20170,0.785,710.5,0.9508
67820,0.8609,118700,0.5565,20650,0.6582,921.8,1.135
104100,1.667,78470,0.9572,21370,0.7478,877.4,1.138
235600,0.7539,60350,1.475,25360,0.7008,854.3,1.027
149000,0.7841,76850,1.315,18140,0.7322,669.3,0.826
62390,0.8897,67890,1.248,31790,0.6917,705.7,1.023
155100,0.921,50040,0.7926,22250,0.5735,658.9,1.092
74810,0.9696,198100,0.7431,22090,0.6688,800.2,0.7954
402300,0.9091,201800,0.647,19220,0.7196,951.7,0.7894
276900,1.015,72770,1.348,18250,0.7916,734.6,0.9083
174100,0.9438,160500,0.5376,24440,0.7332,824.3,0.8451
69880,1.112,123300,1.056,25130,0.662,754.5,0.8442
137700,0.629,59920,0.8508,21300,0.7311,1200,0.8004
153100,0.6586,67570,1.06,24850,0.7352,1408,0.9197
79610,0.8498,83130,0.7868,28240,0.7186,807.4,1.01
89520,0.726,79320,0.913,19940,0.675,1020,0.9835
110900,1.063,64710,0.8498,12270,0.7724,898,0.9153
58140,0.787,53320,1.417,27280,0.8456,982.3,0.8738
70960,0.8041,59100,1.349,16910,0.9278,1069,0.8627
76900,0.6583,71310,0.6874,17960,0.7738,962.2,0.8273
141200,1.625,98870,0.6407,17760,0.7231,690.7,0.9523
50110,0.9155,83970,0.6128,13450,0.6684,761.3,0.8973
51170,0.9853,51700,1.02,31300,0.7098,818.1,1.15
424300,0.8164,106200,0.937,17350,0.9498,845,0.7586
68940,1.186,48470,1.154,24920,0.7688,885.4,1.177
71600,1.708,54150,1.525,23930,0.7366,1093,0.8958
83590,1.885,83880,0.9909,22210,0.809,966.3,0.8103
116900,1.02,138000,0.8263,17430,0.8735,719.6,0.8484
115900,1.305,99380,0.8139,19090,0.8166,736.7,0.9005
408800,0.6425,69550,0.853,20290,0.7436,604.2,0.878
141600,0.7956,77930,0.6864,18620,0.7226,888.5,0.8673
132300,1.265,141800,0.5346,22100,0.6331,885.1,0.9339
95930,0.8234,85060,0.9648,24370,0.6673,997.1,1.199
233000,0.753,165800,0.7032,21050,0.8131,914.4,1.534
271200,0.5823,125700,0.8022,16870,0.6985,771.6,1.332
98180,1.334,78700,1.672,16900,0.6258,659.7,1.472
86620,1.382,123300,0.6077,18960,0.6954,1111,1.14
59990,0.7359,72550,0.9333,26790,0.6014,796.5,0.8471
166000,1.156,66140,0.8654,19330,0.7413,892.3,1.128
122100,0.6455,101700,1.322,19760,0.8677,769.6,1.2
75840,1.841,153700,1.356,20390,0.7226,1055,0.8851
218500,0.871,103200,1.713,18770,0.8749,838,0.9109
185800,0.7638,1199000,0.8673,18150,0.9014,803.6,0.7862
117100,0.8093,2651000,0.7136,22040,0.6721,794.6,0.9552
109500,0.97,995200,0.8155,20130,0.6009,673.8,0.9584
106500,1.496,325600,0.5173,24570,0.6987,661.1,1.202
80460,1.528,111400,0.912,19190,0.5917,1084,1.184
169000,1.606,106500,1.855,19570,0.6126,881.4,0.8979
54310,1.114,79480,1.721,18690,0.7471,812.4,1.062
104300,1.758,60720,1.893,16230,0.7724,1452,1.048
96970,1.839,84700,1.228,21540,0.5835,1099,1.111
111800,1.792,88490,1.457,21460,0.6926,1007,1.281
169600,0.5058,74430,0.8321,23220,0.6579,934.5,1.025
99770,0.5115,64190,0.6835,26000,0.8305,944.5,0.9994
111000,0.8636,64860,1.213,20130,0.7579,822.8,1.116
123600,0.8853,92130,1.097,20360,0.7992,975.4,0.8507
86490,0.9346,77690,0.9009,15750,0.7539,1066,0.9863
82560,0.7671,63710,0.9705,23530,0.7254,926.9,0.9463
93980,0.7973,79790,1.011,22420,0.7227,842.7,0.8118
126400,0.686,99840,0.6741,17120,0.7089,930.3,0.907
158000,1.346,101700,0.8938,17290,0.6875,946.4,0.909
99150,1.241,81990,1.202,23570,0.6994,893.8,1.191
88570,1.421,104200,1.179,20480,0.7014,1202,1.132
99820,1.514,39100,0.9012,17500,0.6849,1114,1.138
130200,1.184,103900,0.8008,17140,0.671,1270,1.28
175300,1.298,145500,0.9141,22240,0.8792,1057,0.8812
162900,0.9262,138000,0.8469,17840,0.9309,979,0.9486
73350,0.9729,107600,0.6269,20610,0.7088,957.2,0.8535
62440,1.072,97840,0.5215,24250,0.6962,796.3,1.087
70590,0.7831,77270,0.9401,26120,0.7883,884.5,0.8188
67830,1.681,92490,1.527,18610,0.7032,888.1,0.8358
82320,1.326,62110,0.6743,20630,0.7456,954.9,0.906
113100,1.21,65180,0.8543,18860,0.7824,871.4,1.067
119400,1.252,66700,1.355,20910,0.7117,1053,0.996
87200,1.629,65200,1.179,15730,0.8716,720.2,0.8732
78280,0.6471,94890,0.7596,22570,0.8397,902.6,1.297
76730,1.095,142700,0.719,17040,0.7581,1241,1.136
88840,1.416,94600,1.971,24030,0.6499,927.2,1.334
85350,1.15,68250,1.377,14830,0.7333,1216,1.133
74440,1.595,63700,1.296,18510,0.6406,1137,1.33
193200,0.5974,92920,0.507,19010,0.6471,2260,0.8029
173300,0.5925,49780,1.961,21730,0.6732,1104,0.9191
99890,0.7571,78940,1.42,29350,0.7017,1058,0.8684
145100,0.9395,73610,1.593,25750,0.7649,722.4,0.9751
72410,1.047,65270,1.02,25580,0.8131,1119,0.9594
87510,1.198,73860,1.075,21220,0.7578,1172,0.9829
112900,1.052,53310,1.56,21840,0.6223,966.9,0.9054
103800,0.9038,89010,1.532,18890,0.6437,807.2,1.055
106500,1.226,72590,1.102,20870,0.7223,979.6,0.9472
90460,1.555,85140,0.9191,15820,0.7453,1264,0.9956
58290,0.9611,41620,1.203,20140,0.6076,864.7,1.031
86550,0.9095,71750,1.282,14980,0.8274,1079,1.136
90570,1.841,63340,1.488,17560,0.639,1223,0.9764
109600,1.665,87040,1.379,23340,0.9354,989.4,0.8962
83520,1.79,85930,0.7848,24950,1.236,831.1,0.9878
102000,1.9,80140,0.684,22810,1.404,1063,0.8618
210200,0.5051,57010,1.572,14000,1.393,891.8,1.029
382600,0.5249,33960,0.9395,25080,1.144,1044,1.123
186000,0.7888,45030,0.6885,32040,0.6945,734,0.7258
53510,0.9204,43360,0.8123,21340,0.79,870.3,0.9274
99730,0.769,72330,0.8446,16300,0.7091,1028,1.195
149200,0.9818,60920,1.047,16950,0.6404,866.2,1.086
87240,1.214,72470,1.533,15510,0.6548,961.1,1.133
87800,1.173,65940,1.467,13690,0.7819,1330,0.9814
62520,1.147,69990,1.175,20080,0.6462,885.6,0.6863
135000,1.479,52550,1.184,23090,0.6268,747.2,0.8246
84970,1.367,89610,0.9414,25030,0.7217,627.4,1.053
104500,1.318,33500,1.021,19500,0.7605,1001,1.319
93360,1.468,68270,1.394,19220,0.7447,926.1,0.9302
56790,1.619,50100,1.765,22190,0.717,1042,0.9191
68000,1.798,85810,0.9526,23530,0.7046,888.2,1.02
85760,1.826,298600,0.5343,18230,0.8311,823.8,0.9494
86900,1.973,69850,0.7028,26200,0.7365,920.5,1.195
85690,1.92,68250,1.087,19450,0.6356,899,0.9121
102100,1.253,69610,0.8764,21360,0.7596,918.2,1.048
250800,0.5648,63590,0.6772,20650,0.6799,986.1,0.9727
150800,0.7832,75150,0.8654,19340,0.7411,789.5,0.9353
107200,0.8941,62230,1.219,19820,0.7435,764.7,0.8253
137200,0.6645,72960,0.9525,23870,0.747,1039,1.029
83850,1.542,49850,1.249,20130,0.7128,906.6,1.013
135800,1.278,81420,1.815,24360,0.7319,861.2,0.8488
85670,0.9709,81770,1.22,22300,0.7884,963.6,1.084
83830,1.275,60640,1.063,20120,0.8165,834,0.9954
103500,0.7047,55650,1.009,20690,0.7988,862.7,1.068
89020,0.885,81360,1.313,18300,0.686,931.4,0.9783
76420,0.5808,79340,0.7898,19480,0.7965,893.9,1.079
71150,0.6046,56050,1.004,19690,0.6768,791.9,1.205
106500,0.8964,172000,0.729,24420,0.8647,1056,0.961
88930,1.286,100400,0.6609,16480,0.9413,962.8,1.062
91230,1.171,56940,1.693,18630,0.5875,787.4,1.109
95680,1.605,89910,1.902,18060,0.5962,1069,1.078
109600,0.8773,88760,1.176,21860,0.8438,860.9,0.8279
106700,1.529,57790,1.108,27690,0.8131,757.3,0.9964
111000,1.396,86110,0.9526,20690,1.46,575.9,0.9623
90570,1.52,55670,1.403,20570,1.005,590.9,1.011
