Kmax,Ku,n,halfmax,Vhalf,slope
4.598,0.0006411,0.7856,99.22,-64.16,0.04634
12.42,0.001002,0.5,100.7,-76.69,0.1233
468400,0.0008883,0.5,3890000,-68.88,0.1204
2.232,0.0006352,1.186,137.2,-65.17,0.01627
2.404,0.0006432,1.226,197,-69.63,0.0122
19170000,0.001011,0.5028,161800000,-74.76,0.1185
10.32,0.0008456,0.5672,108.3,-69.41,0.09529
4.589,0.001023,0.6282,49.03,-79.3,0.0936
9.921,0.000958,0.5,75.47,-75.81,0.1315
8.841,0.0009283,0.5,70.65,-70.2,0.1251
12.96,0.001222,0.6267,161.2,-76.95,0.0804
12.42,0.001002,0.5,100.7,-76.69,0.1233
2.075,0.0006505,1.869,1265,-70.46,0.00164
2.169,0.0008435,1.592,593.1,-75.36,0.003657
2.272,0.0007746,1.363,284.3,-73.68,0.007992
3.849,0.0007298,1.298,543,-48.03,0.007088
3.798,0.001276,0.802,73.66,-81.76,0.05156
3.657,0.0009153,0.8954,106.3,-72.88,0.0344
3.037,0.001289,1.099,149.7,-83.38,0.02029
113500,0.0007577,0.5642,1263000,-59.37,0.08987
768900,0.001161,0.5166,6560000,-71.61,0.1172
72.25,0.001218,0.5,563.5,-79.58,0.1282
10.14,0.000965,0.6949,159.7,-71.78,0.06349
2.579,0.0007091,1.492,589,-68.46,0.004379
2.157,0.0007035,1.427,318.9,-75.68,0.006764
4.162,0.001055,0.765,73.5,-75.22,0.05663
6.728,0.001264,0.8519,197.8,-75.36,0.03401
2.5,0.0006709,1.106,138.9,-70.09,0.018
3.459,0.0007827,0.9795,138.1,-70.2,0.02505
10.75,0.001,0.6584,144.1,-71.31,0.0746
16.34,0.0009564,0.5,151.6,-72.22,0.1078
7.387,0.0008045,0.5,54.36,-69.35,0.1359
3.639,0.0006761,1.142,273.2,-60.26,0.01332
42840000,0.0008978,0.5481,491900000,-70.88,0.08709
2.701,0.0009757,1.065,112,-77.93,0.02412
12.49,0.0006207,0.5,97.96,-67.26,0.1275
2.167,0.0006338,1.256,169.2,-67.03,0.01281
6.862,0.000831,0.7958,158.8,-19.75,0.04321
10.18,0.001144,0.5,81.04,-82.25,0.1256
2.11,0.0008425,1.163,121.5,-78.12,0.01737
6.201,0.0008151,0.5,40,-70.32,0.155
1.915,0.0007386,1.6,472,-75.31,0.004057
3.725,0.0009118,0.8595,93.21,-72.16,0.03996
3.562,0.0009336,0.9769,131.4,-74.63,0.02711
6.489,0.000881,0.5,45.56,-72.67,0.1424
10.74,0.0009705,0.5,83.21,-76.41,0.1291
10130000,0.001015,0.5443,114800000,-73.49,0.08824
3.544,0.00104,1.37,596.1,-70.52,0.005945
3.657,0.0008007,1.065,217.5,-66.62,0.01681
5.921,0.001323,0.7899,121.3,-81.72,0.04881
2.469,0.0004512,0.7722,35.85,-64.68,0.06887
2.464,0.0006464,1.1,138.2,-71.55,0.01783
2066000,0.0007025,0.5973,27980000,-57.05,0.07384
5.697,0.0009399,0.5529,44.68,-75.57,0.1275
2.277,0.0008657,1.736,958,-75.35,0.002377
10370000,0.0007551,0.5167,95180000,-66.58,0.109
5.116,0.001039,0.7269,82.83,-75.18,0.06177
2497000,0.00112,0.5257,25210000,-77.35,0.09905
2.022,0.0005928,1.479,301.5,-72.35,0.006706
2.657,0.0007398,1.276,289.5,-68.12,0.009178
9.926,0.001157,0.6112,111.5,-74.72,0.08902
3.776,0.0008012,0.8751,105.2,-69.91,0.03589
3.725,0.0009528,0.8553,97.25,-74.97,0.0383
3.493,0.0007721,0.9445,120,-69.39,0.02911
796900,0.001103,0.5052,6710000,-75.78,0.1188
5.464,0.0007706,0.6971,86.16,-67.17,0.06342
2.254,0.0006211,1.549,542.8,-70.92,0.004153
100.4,0.001391,0.536,918.8,-80.31,0.1093
2.674,0.0005134,1.013,115.8,-67.92,0.02309
2.176,0.0005348,1.423,302.3,-65.47,0.007198
2.264,0.000921,1.322,237.9,-76.75,0.009517
1.904,0.0007835,1.585,387.3,-75.19,0.004916
24.53,0.0008757,0.5658,239.2,-65.36,0.1026
2.109,0.0008101,1.428,303.7,-77.5,0.006944
2.569,0.0007333,1.388,405.4,-69.69,0.006337
2.609,0.0006188,0.9743,100.4,-71.37,0.02599
2.195,0.0007945,1.931,1836,-74.99,0.001196
7.692,0.0009093,0.6029,87.54,-70.27,0.08787
8.838,0.001196,0.5,65.61,-83.23,0.1347
6568000,0.001203,0.5073,56500000,-72.98,0.1162
10.49,0.0006394,0.5,89.36,-38.67,0.1174
2.53,0.0007034,1.478,534,-69.14,0.004738
3.513,0.001132,0.9221,98.94,-78.06,0.03551
2.006,0.000812,1.83,1138,-78.83,0.001763
2.463,0.0005285,0.7148,29.75,-68.53,0.08279
4.643,0.0007926,0.5,34.38,-77.27,0.135
662200,0.0009184,0.5061,5543000,-71.84,0.1195
8.671,0.00127,0.6711,114,-78.58,0.07606
3.709,0.001057,0.835,85.29,-77.39,0.04349
2.404,0.0006425,1.226,197,-69.65,0.0122
3.203,0.0009346,0.8709,73.59,-71.29,0.04352
1303000,0.000908,0.5,10540000,-71.32,0.1236
3.245,0.001073,0.8384,64.88,-81.2,0.05002
6438000,0.0008582,0.5112,58050000,-68.75,0.1109
3.497,0.0009739,1.112,224.1,-70.62,0.0156
2.999,0.0009708,0.969,96.1,-79,0.03121
9.063,0.0009822,0.7974,211.8,-67.38,0.04279
4.023,0.0008956,0.9443,134.8,-66.73,0.02984
4.5,0.0007569,0.7852,94.8,-67.57,0.04747
5.455,0.0006259,0.7393,110,-64.93,0.04959
7.442,0.001306,0.8233,204.6,-75.72,0.03637
2.055,0.0004456,1.545,393.6,-67.58,0.005221
1.61,0.0003438,2,1237,-68.76,0.001302
3.285,0.0008528,1.039,155.9,-65.58,0.02107
2.57,0.0005017,1.129,167.3,-68.43,0.01536
8602000,0.0007795,0.5521,118200000,-9.079,0.07277
3.956,0.0005655,0.9382,140.4,-25.35,0.02818
3.095,0.0006021,1.22,262.2,-63.7,0.0118
10.1,0.0005476,0.5,79.84,-58.49,0.1265
24.67,0.001284,0.5124,187.5,-84.79,0.1316
7.889,0.00105,0.6647,99.15,-71.67,0.07957
2.295,0.0007005,1.746,1107,-72.54,0.002073
2.268,0.0009314,1.362,284.1,-77.43,0.007983
33.76,0.001133,0.5,253.6,-77.03,0.1331
2.917,0.000648,1.42,595,-57.94,0.004903
