hERG_IC50,hERG_h,hERG_Bmax
904.9,0.9121,99
908,0.9472,99
863.2,0.8673,99
964.8,0.9214,99
788.6,1.024,95.02
874.5,0.8892,99
935.5,0.9607,99
910.3,0.9059,99
916,0.9334,99
815.8,0.9474,96.29
919.5,0.9032,99
971.8,0.9681,99
964.1,0.9704,99
888.4,0.9682,97.32
941.8,0.9152,99
932,0.8924,99
879.6,0.9117,99
1019,0.9724,99
830.4,0.8995,99
992.9,0.9808,99
966,0.9163,99
801.8,0.8464,99
913.2,0.8751,99
816,0.8749,99
883.9,0.9184,98.72
1005,0.9348,99
900.3,0.9227,99
877.2,0.9078,99
859.9,0.8526,99
883.3,0.8791,99
850.9,0.9034,99
952.1,0.9844,98.81
938,0.9088,99
890.4,0.8733,99
798.3,0.946,97.81
934.7,0.8998,99
887.4,0.8829,99
820,0.9953,95.99
955.1,0.9796,99
919.2,0.9454,99
873.1,0.8815,99
965.8,0.9404,99
859.1,0.9266,99
750.9,1.046,93.57
932.7,0.9199,99
893.1,0.8933,99
874.4,0.8784,99
830.6,0.9178,99
854.2,0.8858,99
792.7,0.8677,99
762,1.029,94.34
778.8,0.8547,99
770.7,0.9602,95.77
833.9,0.8587,99
964,0.9091,99
926.5,0.9234,99
905.4,0.9241,99
809.3,1.068,94.68
840,0.8885,99
927.1,0.9399,99
882.6,0.8845,99
817.7,0.8795,99
892,0.956,99
873.1,0.8838,99
855.5,0.9773,97.3
998.6,0.952,99
901.1,0.8882,99
844.9,0.918,99
865.3,0.892,99
902.1,0.915,99
868.2,0.9897,95.68
894.1,0.9188,99
868.8,0.9589,99
891,0.9137,99
875,0.8589,99
839.8,0.8846,99
892,0.9133,99
962.3,0.9213,99
848.5,0.8548,99
789.9,0.9142,97.37
915.9,0.9403,99
866.1,0.9882,95.87
888.1,0.9216,99
858,0.9836,96.55
863.6,0.9005,99
853.3,0.8526,99
939.5,0.9192,99
832.7,0.8904,99
942.8,0.9129,99
937.2,0.9944,97.31
858.5,0.8857,99
927.6,0.9314,99
954.2,0.9703,97.69
896.6,0.9117,99
783.7,1.065,93.57
888.1,0.8826,99
948.2,0.951,99
885.8,0.8872,99
874.7,0.9552,96.45
1014,0.9875,99
804.8,0.8478,99
848.7,0.9006,99
866.3,0.8676,99
933.3,0.9558,99
