ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
3886,1.545,5485,1.935,5233,1.911,103.1,1.275
3964,1.954,6804,1.43,4743,1.703,301,0.9263
3835,1.754,6635,1.565,4857,1.749,330.5,1.749
3490,1.055,6877,1.737,5151,1.814,2232,1.845
4252,1.907,7803,1.64,4778,2,677.1,0.6579
3641,1.464,4505,1.459,4493,1.818,177.4,0.8231
3198,1.362,6070,1.514,5030,1.629,370.4,1.574
4886,1.892,6107,1.932,4472,1.721,270.5,1.486
3771,1.821,5821,1.987,4528,1.825,372,0.7577
3811,1.962,5602,1.85,4677,1.764,526.2,0.5647
3343,1.746,5698,1.9,4219,1.655,556.3,0.6791
4188,1.911,7024,1.915,4700,1.589,570.9,0.8335
4651,1.764,6167,1.993,4872,1.766,875.7,0.7902
3524,1.719,5833,1.966,4813,1.81,3321,0.5829
4748,1.367,6000,1.984,5490,1.895,457.8,1.392
4463,1.327,6801,1.768,4512,1.823,818.3,0.5142
3892,1.395,5997,1.317,4973,1.809,1009,0.8453
4420,1.685,6396,1.684,4727,1.917,226.8,0.5334
3377,1.992,6304,1.573,6523,1.847,1579,0.6416
3783,1.966,6801,1.948,4971,1.975,409.9,1.594
3900,1.815,6495,1.997,4591,1.898,301.6,1.326
5254,1.917,6855,1.853,5366,1.648,236.4,1.366
4933,1.993,6761,1.934,5581,1.685,270.8,1.864
5165,1.99,6553,1.972,4555,1.865,363.7,1.578
4051,1.86,5624,1.819,4827,1.839,166.5,0.9727
4075,1.781,4147,1.951,4502,1.706,214,0.8517
4266,1.808,6484,1.788,5903,1.316,206.1,0.7125
2818,1.456,5546,1.93,5767,1.532,605.3,0.6457
3893,1.521,5843,1.984,5072,1.433,391.3,0.7029
3813,1.451,7743,1.836,4223,1.127,905.6,0.9003
4633,1.419,4624,1.555,3638,1.548,253.4,1.24
4354,1.785,7513,1.643,4333,1.83,603.9,0.8013
4312,1.74,6185,1.849,5772,1.539,516.4,0.5907
