hERG_IC50,hERG_h,hERG_Bmax
666.6,1.056,99
626.5,1.022,99
598.5,0.9267,99
621.3,0.9211,99
650.9,0.9621,99
564.4,0.998,99
638.7,0.9631,99
589.6,0.9745,99
655.8,0.95,99
591.1,0.905,99
659.6,1.021,99
720.9,1.012,99
597.3,1.018,99
583.5,0.9127,99
656,0.9234,99
664.1,1.065,99
736,0.9587,99
622.2,0.9682,99
688.2,0.9539,99
662.9,0.9455,99
625,1.026,99
633.4,0.8816,99
613.4,0.9105,99
655,0.9583,99
665.2,1.037,99
601.4,0.9438,99
633.4,1.034,99
611.4,0.9353,99
575.3,0.9566,99
639,1.102,99
686.4,0.961,99
666.8,0.9693,99
632.6,1.002,99
674.5,0.9965,99
661.1,1.065,99
681.5,0.9588,99
626.4,0.9288,99
642.1,0.975,99
623,0.9917,99
634.2,1.022,99
730.9,0.8942,99
688.3,1.019,99
741.1,0.9851,99
625.6,0.9082,99
648,0.9631,99
680.8,1.008,99
682.4,0.979,99
648.9,0.9527,99
633.2,0.9262,99
696.8,0.9843,99
712.5,0.9693,99
656.6,0.9511,99
672.8,0.9222,99
623.9,0.8828,99
692.9,0.9686,99
662.4,1.036,99
680.7,1.028,99
623.8,0.9295,99
651.3,0.9255,99
625.5,0.9338,99
698.3,1.034,99
664.4,1.023,99
601.2,0.8535,99
593.4,0.9229,99
677.5,1.095,99
757.9,0.9907,99
585.3,0.9238,99
599.3,0.9616,99
679.7,0.932,99
597.8,0.9372,99
683.1,0.9587,99
635.4,0.9398,99
660.9,0.9729,99
592.8,0.9731,99
686.2,0.9943,99
627.3,0.9915,99
610.7,0.9972,99
606.5,0.9207,99
755.9,0.9024,99
760.8,1.045,99
675.5,1.038,99
672.3,0.9738,99
747.5,0.9622,99
650,1.063,99
629.8,0.9761,99
721.5,0.9691,99
589.1,0.9209,99
623.9,0.9066,99
740.9,1.016,99
707.6,1.035,99
642.2,0.9513,99
711.9,0.9393,99
671.6,0.9429,99
641,0.9495,99
616.7,0.9313,99
634.3,0.9607,99
646.6,0.9872,99
683.4,0.9004,99
758.1,0.9825,99
675.5,1.014,99
736.7,0.949,99
674.2,0.9445,99
592.7,0.9101,99
611.3,0.9823,99
673.3,1.006,99
643.3,0.9412,99
676.2,1.02,99
653.7,1.061,99
582.8,0.9734,99
609.4,1.004,99
636.7,0.9991,99
652.4,1.054,99
660.4,0.9983,99
689.8,1.004,99
686.4,0.9047,99
695.6,1.085,99
595.4,0.9606,99
665.9,1.019,99
659.6,0.9715,99
661.2,0.9615,99
658.5,0.9789,99
683.9,0.9411,99
669.1,0.9886,99
680.5,0.9997,99
595.8,0.9349,99
676.2,0.9218,99
614.7,0.9708,99
681,0.9798,99
623.8,0.9598,99
671.1,1.083,99
668.7,0.8479,99
623.7,0.934,99
