hERG_IC50,hERG_h,hERG_Bmax
104.5,0.7529,92.24
196.6,0.6921,98.68
136.6,0.6964,95.28
115.7,0.583,98.47
154.8,0.9979,89.33
76.08,0.9807,86.61
120.9,0.6804,94.2
163.6,0.6966,98.6
117.1,0.8699,88.58
185.1,0.6436,98.46
88.13,0.7888,88.45
110.5,0.8623,92.16
223,0.6903,98.72
184.9,0.5776,98.22
243.9,0.7596,98.82
211.2,0.6681,98.47
133.9,0.5927,98.48
265.1,0.8188,98.98
80.87,0.844,86.67
195.3,0.6291,98.49
154.7,0.6315,98.38
184.3,0.6496,98.37
146.5,0.5963,98.31
250.2,0.6897,98.54
94.92,1.039,85.46
271.8,0.7851,98.89
145.6,0.624,98.41
123.2,0.5963,98.32
211.2,0.6913,98.6
126.5,0.6213,98.51
120.5,0.7083,92.44
187.1,0.6845,98.53
153.3,0.614,98.52
138,0.6352,98.5
210.4,0.6679,98.48
191.1,0.6521,98.37
255.5,0.7688,98.89
102.4,0.5595,98.35
152.5,0.6815,98.6
161.5,0.973,89.62
114.4,0.7806,92.11
79.23,0.6876,90.45
110.9,0.6078,98.51
178.1,0.6447,98.38
112.9,0.6409,98.6
163.5,0.6641,98.53
79.86,0.895,87.27
110,0.5699,98.38
230.3,0.76,98.85
146.9,0.6674,98.58
192,0.7439,98.79
211.1,0.6251,98.53
187.2,0.6231,98.46
131,1.121,88.27
122,0.8991,90.71
112.3,0.7233,93.24
119.5,0.6199,98.49
94.72,0.8159,88.94
136.3,0.6289,98.54
184.3,0.6779,98.63
142.5,0.607,98.37
121.7,0.5879,98.34
161.6,0.5753,98.32
120.7,0.6215,98.53
269.5,0.9373,96.98
150.8,0.9354,89.18
243.2,0.6523,98.6
181.5,0.6697,98.58
204.8,0.6784,98.54
189,0.6717,98.55
129.7,0.5586,98.37
291,0.7922,98.88
135.5,0.5826,98.47
113.6,0.7526,91.66
82.86,0.6895,91.87
163.4,0.5863,98.19
127.9,0.5691,98.37
185.4,0.6548,98.41
259.4,0.7699,98.85
166,0.6874,98.61
197.2,0.7861,96.57
175.5,0.7278,98.76
101.9,0.6706,94.46
123.1,0.5859,98.48
121.5,0.7956,94.01
138.5,0.6287,98.46
214.9,0.6948,98.8
72.14,0.7482,88.22
122.4,0.7768,94.3
122,0.5692,98.35
144.9,0.8546,91.96
132.1,0.577,98.41
123,0.5747,98.37
148.9,0.5985,98.46
293.5,0.7193,98.65
166.1,0.6538,98.57
