ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
25770,1.146,10240000,0.9549,184900,0.5267,17460,1.433,2940,1.136,79420,1.346,4927,0.8866
22640,1.028,28630000,1.111,269400,0.7189,21020,1.306,3169,1.153,67520,1.293,5308,1.144
31060,1.067,1382000,0.7096,111200,0.7434,19710,1.313,3086,1.13,66320,1.347,4267,0.8285
29740,1.246,263800000,1.819,118400,0.862,20310,1.361,3137,1.059,64910,1.088,3813,0.8249
26230,1.79,1.865e+09,1.737,82200,0.8795,18940,1.224,3159,1.037,77720,1.008,3385,0.9091
25430,1.087,116200000,1.998,77700,1.198,18250,1.249,3223,1.239,66150,1.075,4068,0.7487
37300,1.348,1207000,1.053,83700,1.547,18320,1.365,3252,1.125,64820,1.066,2927,0.7177
29590,1.046,815700,1.56,91040,0.7236,19010,1.295,3078,0.94,69300,1.225,4115,0.7938
28530,1.109,442700,1.687,152100,0.7641,17340,1.47,2628,0.9089,69810,1.341,3938,0.9397
22360,1.036,33070000,1.898,80520,1.696,19690,1.316,3018,1.198,73980,1.264,4373,0.8298
30200,1.189,306600000,1.384,134800,1.681,18930,1.28,2927,1.063,68650,1.234,4238,0.8292
30750,1.5,246400000,0.9801,95370,1.813,18890,1.273,2885,1.052,71920,1.046,3887,0.9344
37490,1.251,214700000,1.013,109600,0.7043,20490,1.358,3302,1.25,66410,1.146,3813,0.9092
32200,1.736,627400,1.866,168300,0.5198,19420,1.379,3316,1.197,74100,1.093,4308,0.9601
41460,0.7759,499600,1.874,106900,0.5169,19910,1.347,2784,0.9522,68740,1.322,5191,0.9389
32090,1.328,45180000,1.82,134300,0.6783,19940,1.536,3157,1.108,80370,1.089,4282,0.91
31090,0.8461,1062000,1.36,207000,0.6055,20330,1.309,2798,1.027,72120,1.177,3471,0.8397
32440,1.254,1.27e+08,0.7139,136800,0.701,20560,1.186,3054,1.101,60260,1.201,4146,0.7576
19780,1.042,1.414e+09,0.889,121000,0.7463,20110,1.312,3161,1.247,63770,1.333,4348,0.7388
26670,1.234,25260000,0.9561,84170,1.218,19480,1.425,3393,1.06,69160,1.287,4540,0.7745
32610,1.323,63920000,1.015,90990,1.266,18730,1.426,3350,1.054,71370,1.26,3508,0.7721
36460,0.9869,17800000,0.7267,94080,1.055,19400,1.413,2566,0.962,72720,1.169,4273,0.8928
40160,1.772,1.846e+09,0.5044,118200,0.9157,20700,1.306,2983,1.035,65390,1.138,3724,0.8509
48630,1.038,267200000,0.5009,142800,1.098,21090,1.235,3142,1.027,61240,1.206,4980,1.098
29110,1.247,8.569e+09,1.375,121400,0.8167,22660,1.31,2981,1.024,71410,1.154,4458,0.9175
31190,1.812,5.974e+09,1.572,96790,0.8024,19790,1.269,2736,0.8912,74760,1.153,4343,1.101
34520,1.687,274100000,1.442,118000,0.6613,20900,1.409,3069,0.9981,65850,0.984,3906,0.9054
31680,0.9656,7.934e+09,1.897,108800,1.112,20410,1.322,3053,1.097,73630,1.109,4370,0.8634
28330,0.9858,9.763e+09,1.567,84590,0.6573,22470,1.302,2859,0.9416,65640,1.12,4440,0.8603
32180,0.8314,4.08e+08,1.072,317500,0.514,21000,1.33,3105,1.131,80770,1.081,4685,0.9749
30670,1.262,59830000,0.6966,186800,1.069,19390,1.318,2610,1.072,65660,1.56,3777,0.8918
30530,1.254,3857000,1.073,96510,0.745,20170,1.35,3004,1.156,63400,1.208,4958,0.8747
41360,1.214,9.086e+09,1.347,84810,0.7465,17870,1.333,3160,1.052,74020,1.102,4002,0.7582
31210,0.9145,1.825e+09,1.654,69370,1.093,19970,1.26,3051,1.047,68760,1.088,5416,0.9102
40410,1.354,90660000,0.5638,148100,0.5736,19170,1.215,2854,1.03,70620,1.36,4300,0.9875
29670,1.612,7773000,1.271,195100,0.6973,17830,1.42,3327,1.125,71380,1.014,4430,1.118
35110,1.132,67580000,1.215,94750,1.095,18910,1.163,3106,1.078,73610,1.082,4180,0.8612
23500,0.9459,5923000,1.494,94530,1.167,20530,1.291,3110,1.199,63560,1.301,2781,0.6272
34900,1.204,1.95e+09,1.425,102800,0.9383,20460,1.217,2978,0.9881,67190,1.28,3631,0.8053
33420,1.113,1.135e+09,1.959,76390,1.386,21420,1.278,3881,1.099,68990,1.213,4450,0.7956
26850,1.076,100100000,1.009,84690,1.172,20320,1.145,3005,1.042,69790,1.23,4383,0.7516
23790,1.015,6195000,1.22,81530,1.021,19410,1.385,3010,1.084,66990,1.291,4663,0.9718
32020,1.106,4742000,1.211,27010,0.9192,20120,1.08,3015,1.11,63980,1.286,5138,0.725
27520,1.099,949400,1.277,88290,1.806,20030,1.36,3128,1.017,71030,1.281,4982,0.7266
