Kmax,Ku,n,halfmax,Vhalf,slope
165000,0.004338,0.8442,194200000,-1,0.0008496
62260,0.004408,0.9015,123700000,-1,0.0005033
96170,0.01349,0.7904,71850000,-1,0.001338
115100,0.02377,0.8347,127400000,-1,0.0009035
75410,0.007088,0.8659,103800000,-1,0.0007265
77670,0.03503,0.8059,59360000,-1.002,0.001308
463000,0.81,0.8671,546600000,-6.969,0.0008471
61970,0.01648,0.7826,38800000,-1,0.001597
113200,0.4778,0.8714,152800000,-1.004,0.0007408
51460,0.01305,0.7576,28490000,-1,0.001806
90500,0.01289,0.8078,76330000,-1,0.001186
270400,0.01043,0.811,233400000,-1,0.001159
477600,0.1967,0.9078,920300000,-1,0.000519
156100,0.01097,0.7764,104200000,-1,0.001498
77190,0.01276,0.8269,71710000,-1,0.001076
266900,0.04502,0.8122,220100000,-1,0.001213
172800,0.007247,1.015,981900000,-1,0.000176
122300,0.05699,0.9681,418900000,-1,0.000292
239200,0.01036,0.8656,328500000,-1,0.0007282
116200,0.01901,0.8132,98560000,-1,0.001179
286600,0.003917,0.8264,290200000,-1,0.0009876
344700,0.01046,0.7985,253300000,-1,0.001361
80300,0.01054,0.9211,176600000,-1,0.0004547
218000,0.02042,0.8055,187700000,-1,0.001161
31010,0.006089,0.8364,34560000,-1,0.0008973
184400,0.01337,0.8173,164300000,-1,0.001122
192800,0.02091,0.7032,63670000,-1,0.003028
74470,0.9052,1.042,416100000,-6.77,0.000179
142900,0.01239,0.8827,230900000,-1,0.0006189
76660,0.004319,0.8678,114100000,-1,0.0006719
501500,0.03464,0.8017,3.65e+08,-1,0.001374
155500,0.002591,0.8106,142400000,-1,0.001092
143400,0.01243,0.8505,173900000,-1,0.0008246
418600,0.1824,0.9134,795800000,-1,0.000526
80410,0.04499,0.8144,69290000,-1.003,0.00116
227700,0.01241,0.9022,4.2e+08,-1,0.0005421
216600,0.8961,0.847,225600000,-5.498,0.0009601
492800,0.1293,0.7724,301600000,-1.001,0.001634
51960,0.4869,0.9025,93020000,-1.02,0.0005586
233000,0.004759,0.8926,420600000,-1,0.000554
750400,0.004905,0.7427,345700000,-1,0.002171
208300,0.01122,0.7878,143100000,-1,0.001456
731800,0.0002992,0.6681,185300000,-1,0.003949
340100,0.008497,0.7149,128300000,-1,0.002651
