"","drug","exp","conc","block_lowest_median","block_raw","block","channel"
"1718","pimozide","170816_5_3",430,10.44,5.29,-5.750334971,"INa"
"1719","pimozide","170816_5_3",430,10.44,20.93,11.71281822,"INa"
"1720","pimozide","170816_5_3",4.3,10.44,-6.95,-19.41715051,"INa"
"1721","pimozide","170816_5_3",4.3,10.44,-8.05,-20.6453774,"INa"
"1722","pimozide","170816_5_3",4.3,10.44,-10.48,-23.35864225,"INa"
"1723","pimozide","170816_5_3",4.3,10.44,2.42,-8.954890576,"INa"
"1724","pimozide","170816_5_3",0.43,10.44,6.73,-4.142474319,"INa"
"1725","pimozide","170816_5_3",43,10.44,12.56,2.367128182,"INa"
"1726","pimozide","170816_5_3",0.43,10.44,13.21,3.092898615,"INa"
"1727","pimozide","170816_5_3",0.43,10.44,19.49,10.10495757,"INa"
"1728","pimozide","170816_5_3",0.43,10.44,10.44,0,"INa"
"1729","pimozide","170816_5_3",0.43,10.44,5.83,-5.147387226,"INa"
"1730","pimozide","170816_5_3",0.43,10.44,4.4,-6.74408218,"INa"
"1731","pimozide","170816_5_3",0.43,10.44,11.87,1.596694953,"INa"
"1732","pimozide","170816_5_3",4.3,10.44,7.81,-2.93657883,"INa"
"1733","pimozide","170816_5_3",430,10.44,22.55,13.52166146,"INa"
"1734","pimozide","170816_5_3",430,10.44,16.91,7.224207235,"INa"
"1735","pimozide","170816_5_3",430,10.44,23.7,14.80571684,"INa"
"1736","pimozide","170816_5_3",430,10.44,-2.99,-14.99553372,"INa"
"1737","pimozide","170816_5_4",0.43,10.92,2.31,-9.665469241,"INa"
"1738","pimozide","170816_5_4",43,10.92,13.15,2.503367759,"INa"
"1739","pimozide","170816_5_4",0.43,10.92,18.18,8.149977548,"INa"
"1740","pimozide","170816_5_4",4.3,10.92,7.12,-4.265828469,"INa"
"1741","pimozide","170816_5_4",430,10.92,38.12,30.53435115,"INa"
"1742","pimozide","170816_5_4",430,10.92,26.11,17.05208801,"INa"
"1743","pimozide","170816_5_4",0.43,10.92,17.39,7.263134261,"INa"
"1744","pimozide","170816_5_4",430,10.92,22.45,12.94342164,"INa"
"1745","pimozide","170816_5_4",0.43,10.92,6.52,-4.939380332,"INa"
"1746","pimozide","170816_5_4",43,10.92,15.39,5.017961383,"INa"
"1747","pimozide","170816_5_4",43,10.92,8.49,-2.727885047,"INa"
"1748","pimozide","170816_5_4",43,10.92,12.75,2.054333184,"INa"
"1749","pimozide","170816_5_4",43,10.92,15.81,5.489447687,"INa"
"1750","pimozide","170816_5_4",43,10.92,25.1,15.91827571,"INa"
"1751","pimozide","170816_5_4",0.43,10.92,9.44,-1.66142793,"INa"
"1752","pimozide","170816_5_4",430,10.92,35.3,27.36865739,"INa"
"1753","pimozide","170816_5_4",430,10.92,41.63,34.47462955,"INa"
"1754","pimozide","170816_5_4",430,10.92,21.29,11.64122137,"INa"
"1755","pimozide","170816_5_4",430,10.92,23.35,13.95374944,"INa"
"1756","pimozide","170816_5_4",0.43,10.92,19.04,9.115401886,"INa"
"1757","pimozide","170816_5_4",0.43,10.92,9.64,-1.436910642,"INa"
"1758","pimozide","170816_5_4",43,10.92,12.54,1.818590031,"INa"
"1759","pimozide","170816_5_4",4.3,10.92,4.28,-7.453973956,"INa"
"1760","pimozide","170816_5_4",430,10.92,28.87,20.15042658,"INa"
"1761","pimozide","170816_5_4",4.3,10.92,1.95,-10.06960036,"INa"
"1762","pimozide","170816_5_4",0.43,10.92,14.97,4.546475079,"INa"
"1763","pimozide","170816_5_4",0.43,10.92,-4.04,-16.79389313,"INa"
"1764","pimozide","170816_5_4",4.3,10.92,1.54,-10.5298608,"INa"
"1765","pimozide","170816_5_4",4.3,10.92,1.16,-10.95644365,"INa"
"1766","pimozide","170816_5_4",4.3,10.92,13.35,2.727885047,"INa"
"1767","pimozide","170816_5_4",43,10.92,11.23,0.348001796,"INa"
"1768","pimozide","170816_5_4",4.3,10.92,11.03,0.123484508,"INa"
"1769","pimozide","170816_5_4",0.43,10.92,12.2,1.436910642,"INa"
"1770","pimozide","170816_5_4",4.3,10.92,8.79,-2.391109115,"INa"
"1771","pimozide","170816_5_4",4.3,10.92,19.83,10.00224517,"INa"
"1772","quinidine","161121_n1",1000,1.75,3.49,1.770992366,"INa"
"1773","quinidine","161121_n1",100,1.75,-2.77,-4.600508906,"INa"
"1774","quinidine","161121_n1",100,1.75,2.78,1.048346056,"INa"
"1775","quinidine","161121_n1",10000,1.75,46.19,45.23155216,"INa"
"1776","quinidine","161121_n1",10000,1.75,15.62,14.11704835,"INa"
"1777","quinidine","161121_n1",300,1.75,1.69,-0.061068702,"INa"
"1778","quinidine","161121_n1",1000,1.75,-10.17,-12.13231552,"INa"
"1779","quinidine","161121_n1",10000,1.75,31.7,30.48346056,"INa"
"1780","quinidine","161121_n1",300,1.75,2.86,1.129770992,"INa"
"1781","quinidine","161121_n1",1000,1.75,6.18,4.508905852,"INa"
"1782","quinidine","161121_n1",1000,1.75,0.24,-1.536895674,"INa"
"1783","quinidine","161121_n1",1000,1.75,3.25,1.526717557,"INa"
"1784","quinidine","161121_n1",1000,1.75,-4.89,-6.75826972,"INa"
"1785","quinidine","161121_n1",1000,1.75,8.67,7.043256997,"INa"
"1786","quinidine","161121_n1",300,1.75,-4.43,-6.290076336,"INa"
"1787","quinidine","161121_n1",100,1.75,-1.79,-3.603053435,"INa"
"1788","quinidine","161121_n1",300,1.75,-1.8,-3.613231552,"INa"
"1789","quinidine","161121_n1",1000,1.75,8.43,6.798982188,"INa"
"1790","quinidine","161121_n1",100,1.75,1.31,-0.44783715,"INa"
"1791","quinidine","161121_n1",1000,1.75,-15.53,-17.58778626,"INa"
"1792","quinidine","161121_n1",1000,1.75,12.09,10.52417303,"INa"
"1793","quinidine","161121_n1",300,1.75,-9.74,-11.69465649,"INa"
"1794","quinidine","161121_n1",100,1.75,9.17,7.55216285,"INa"
"1795","quinidine","161121_n1",300,1.75,-6.71,-8.610687023,"INa"
"1796","quinidine","161121_n1",100,1.75,2.19,0.44783715,"INa"
"1797","quinidine","161121_n1",300,1.75,11.72,10.1475827,"INa"
"1798","quinidine","161121_n1",10000,1.75,25.3,23.96946565,"INa"
"1799","quinidine","161121_n1",1000,1.75,7.24,5.58778626,"INa"
"1800","quinidine","161121_n1",10000,1.75,30.65,29.41475827,"INa"
"1801","quinidine","161121_n1",100,1.75,18.71,17.26208651,"INa"
"1802","quinidine","161121_n1",10000,1.75,34.52,33.35368957,"INa"
"1803","quinidine","161121_n1",300,1.75,0.67,-1.099236641,"INa"
"1804","quinidine","161121_n1",300,1.75,6.4,4.732824427,"INa"
"1805","quinidine","161121_n1",100,1.75,3.77,2.055979644,"INa"
"1806","quinidine","161121_n1",10000,1.75,30.12,28.87531807,"INa"
"1807","quinidine","161121_n1",10000,1.75,18.83,17.38422392,"INa"
"1808","quinidine","161121_n1",100,1.75,-6.88,-8.783715013,"INa"
"1809","quinidine","161121_n1",10000,1.75,15.19,13.67938931,"INa"
"1810","quinidine","161121_n1",300,1.75,9.4,7.786259542,"INa"
"1811","quinidine","161121_n1",10000,1.75,18.77,17.32315522,"INa"
"1812","quinidine","161121_n1",10000,1.75,31.29,30.06615776,"INa"
"1813","quinidine","161121_n1",300,1.75,3.82,2.106870229,"INa"
"1814","quinidine","161121_n1",100,1.75,-9.11,-11.05343511,"INa"
"1815","quinidine","161121_n1",1000,1.75,-10.11,-12.07124682,"INa"
"1816","quinidine","161121_n1",10000,1.75,27.01,25.70992366,"INa"
"1817","quinidine","161121_n1",300,1.75,-9.21,-11.15521628,"INa"
"1818","quinidine","161121_n1",1000,1.75,5.5,3.816793893,"INa"
"1819","quinidine","161121_n1",300,1.75,3.98,2.269720102,"INa"
"1820","quinidine","161121_n1",1000,1.75,2.16,0.417302799,"INa"
"1821","quinidine","161121_n1",100,1.75,5.47,3.786259542,"INa"
"1822","quinidine","161121_n1",10000,1.75,27.83,26.54452926,"INa"
"1823","quinidine","161121_n1",100,1.75,-2.66,-4.488549618,"INa"
"1824","quinidine","161121_n2",300,2.46,9.08,6.786959196,"INa"
"1825","quinidine","161121_n2",10000,2.46,24.85,22.95468526,"INa"
"1826","quinidine","161121_n2",10000,2.46,31.62,29.89542752,"INa"
"1827","quinidine","161121_n2",1000,2.46,7.91,5.587451302,"INa"
"1828","quinidine","161121_n2",100,2.46,-3.71,-6.325610006,"INa"
"1829","quinidine","161121_n2",300,2.46,7.5,5.167110929,"INa"
"1830","quinidine","161121_n2",10000,2.46,20.79,18.79229034,"INa"
"1831","quinidine","161121_n2",300,2.46,-4.44,-7.074020914,"INa"
"1832","quinidine","161121_n2",300,2.46,8.28,5.966782858,"INa"
"1833","quinidine","161121_n2",10000,2.46,39.8,38.28173057,"INa"
"1834","quinidine","161121_n2",100,2.46,6.94,4.592987492,"INa"
"1835","quinidine","161121_n2",300,2.46,4.84,2.440024605,"INa"
"1836","quinidine","161121_n2",1000,2.46,5.88,3.506253845,"INa"
"1837","quinidine","161121_n2",100,2.46,3.14,0.697149887,"INa"
"1838","quinidine","161121_n2",10000,2.46,29.47,27.69120361,"INa"
"1839","quinidine","161121_n2",1000,2.46,9.2,6.909985647,"INa"
"1840","quinidine","161121_n2",10000,2.46,43.25,41.81874103,"INa"
"1841","quinidine","161121_n2",300,2.46,4.1,1.681361493,"INa"
"1842","quinidine","161121_n2",1000,2.46,-5.59,-8.2530244,"INa"
"1843","quinidine","161121_n2",10000,2.46,24.55,22.64711913,"INa"
"1844","quinidine","161121_n2",10000,2.46,11.85,9.626819766,"INa"
"1845","quinidine","161121_n2",300,2.46,4.82,2.419520197,"INa"
"1846","quinidine","161121_n2",100,2.46,-0.44,-2.973139225,"INa"
"1847","quinidine","161121_n2",300,2.46,6.36,3.998359647,"INa"
"1848","quinidine","161121_n2",300,2.46,-7.08,-9.78060283,"INa"
"1849","quinidine","161121_n2",100,2.46,-10.92,-13.71744925,"INa"
"1850","quinidine","161121_n2",300,2.46,4.01,1.589091655,"INa"
"1851","quinidine","161121_n2",100,2.46,3.95,1.527578429,"INa"
"1852","quinidine","161121_n2",10000,2.46,29.75,27.97826533,"INa"
"1853","quinidine","161121_n2",300,2.46,5.76,3.383227394,"INa"
"1854","quinidine","161121_n2",10000,2.46,32.69,30.99241337,"INa"
"1855","quinidine","161121_n2",1000,2.46,8.73,6.428132048,"INa"
"1856","quinidine","161121_n2",100,2.46,4.73,2.327250359,"INa"
"1857","quinidine","161121_n2",100,2.46,-1.07,-3.619028091,"INa"
"1858","quinidine","161121_n2",100,2.46,2.46,0,"INa"
"1859","quinidine","161121_n2",100,2.46,7.16,4.818535985,"INa"
"1860","quinidine","161121_n2",100,2.46,-1.52,-4.080377281,"INa"
"1861","quinidine","161121_n2",300,2.46,1.58,-0.902193972,"INa"
"1862","quinidine","161121_n2",1000,2.46,6.92,4.572483084,"INa"
"1863","quinidine","161121_n2",10000,2.46,22.02,20.05331146,"INa"
"1864","quinidine","161121_n2",100,2.46,-0.8,-3.342218577,"INa"
"1865","quinidine","161121_n2",100,2.46,11.4,9.165470576,"INa"
"1866","quinidine","161121_n2",300,2.46,-0.11,-2.634816486,"INa"
"1867","quinidine","161121_n2",1000,2.46,10.32,8.05823252,"INa"
"1868","quinidine","161121_n2",1000,2.46,12.64,10.4367439,"INa"
"1869","quinidine","161121_n2",10000,2.46,28.41,26.60446996,"INa"
"1870","quinidine","161121_n2",10000,2.46,13.98,11.81053927,"INa"
"1871","quinidine","161121_n2",1000,2.46,3.72,1.291777732,"INa"
"1872","quinidine","161121_n2",1000,2.46,4.99,2.593807669,"INa"
"1873","quinidine","161121_n2",10000,2.46,26.94,25.09739594,"INa"
"1874","quinidine","161121_n2",300,2.46,-10.26,-13.04080377,"INa"
"1875","quinidine","161121_n2",300,2.46,-2.86,-5.454172647,"INa"
"1876","ranolazine","161118_n2",10000,5.05,3.55,-1.579778831,"INa"
"1877","ranolazine","161118_n2",10000,5.05,21.14,16.94576093,"INa"
"1878","ranolazine","161118_n2",10000,5.05,12.54,7.888362296,"INa"
"1879","ranolazine","161118_n2",10000,5.05,-2.67,-8.13059505,"INa"
"1880","ranolazine","161118_n2",10000,5.05,7.03,2.085308057,"INa"
"1881","ranolazine","161118_n2",10000,5.05,10.86,6.119010005,"INa"
"1882","ranolazine","161118_n2",10000,5.05,9.42,4.602422328,"INa"
"1883","ranolazine","161118_n2",3000,5.05,12.67,8.025276461,"INa"
"1884","ranolazine","161118_n2",1e+05,5.05,49.78,47.10900474,"INa"
"1885","ranolazine","161118_n2",3000,5.05,-8.31,-14.07056345,"INa"
"1886","ranolazine","161118_n2",30000,5.05,28.53,24.72880463,"INa"
"1887","ranolazine","161118_n2",1e+05,5.05,50,47.34070563,"INa"
"1888","ranolazine","161118_n2",10000,5.05,8.68,3.823064771,"INa"
"1889","ranolazine","161118_n2",10000,5.05,10.29,5.518694049,"INa"
"1890","ranolazine","161118_n2",10000,5.05,21.56,17.388099,"INa"
"1891","ranolazine","161118_n2",1e+05,5.05,58.7,56.50342285,"INa"
"1892","ranolazine","161118_n2",30000,5.05,23.72,19.66298052,"INa"
"1893","ranolazine","161118_n2",1e+05,5.05,49.34,46.64560295,"INa"
"1894","ranolazine","161118_n2",3000,5.05,8.33,3.45444971,"INa"
"1895","ranolazine","161118_n2",3000,5.05,5.05,0,"INa"
"1896","ranolazine","161118_n2",3000,5.05,-13.83,-19.88414955,"INa"
"1897","ranolazine","161118_n2",10000,5.05,8.82,3.970510795,"INa"
"1898","ranolazine","161118_n2",10000,5.05,10.4,5.634544497,"INa"
"1899","ranolazine","161118_n2",3000,5.05,9.88,5.086887836,"INa"
"1900","ranolazine","161118_n2",1e+05,5.05,56.8,54.50236967,"INa"
"1901","ranolazine","161118_n2",30000,5.05,5.27,0.231700895,"INa"
"1902","ranolazine","161118_n2",1e+05,5.05,68.14,66.44549763,"INa"
"1903","ranolazine","161118_n2",30000,5.05,20.71,16.492891,"INa"
"1904","ranolazine","161118_n2",30000,5.05,10.91,6.1716693,"INa"
"1905","ranolazine","161118_n2",10000,5.05,27.45,23.59136388,"INa"
"1906","ranolazine","161118_n2",1e+05,5.05,49.78,47.10900474,"INa"
"1907","ranolazine","161118_n2",3000,5.05,14.38,9.826224329,"INa"
"1908","ranolazine","161118_n2",1e+05,5.05,60.69,58.59926277,"INa"
"1909","ranolazine","161118_n2",1e+05,5.05,56.16,53.8283307,"INa"
"1910","ranolazine","161118_n2",10000,5.05,20.29,16.05055292,"INa"
"1911","ranolazine","161118_n2",1e+05,5.05,45.48,42.58030542,"INa"
"1912","ranolazine","161118_n2",10000,5.05,16.33,11.87993681,"INa"
"1913","ranolazine","161118_n2",3000,5.05,-10.98,-16.88256977,"INa"
"1914","ranolazine","161118_n2",30000,5.05,18.45,14.11269089,"INa"
"1915","ranolazine","161118_n2",1e+05,5.05,61.19,59.12585571,"INa"
"1916","ranolazine","161118_n2",30000,5.05,26.2,22.27488152,"INa"
"1917","ranolazine","161118_n2",30000,5.05,21.56,17.388099,"INa"
"1918","ranolazine","161118_n2",30000,5.05,30.35,26.64560295,"INa"
"1919","ranolazine","161118_n2",30000,5.05,26.04,22.10637177,"INa"
"1920","ranolazine","161118_n2",3000,5.05,-0.45,-5.79252238,"INa"
"1921","ranolazine","161118_n2",30000,5.05,18.09,13.73354397,"INa"
"1922","ranolazine","161118_n2",30000,5.05,22.99,18.89415482,"INa"
"1923","ranolazine","161118_n2",3000,5.05,22.92,18.82043181,"INa"
"1924","ranolazine","161118_n2",3000,5.05,1.87,-3.349131122,"INa"
"1925","ranolazine","161118_n3",10000,7.19,-3.27,-11.27033725,"INa"
"1926","ranolazine","161118_n3",1e+05,7.19,41.65,37.12961965,"INa"
"1927","ranolazine","161118_n3",30000,7.19,58.58,55.37118845,"INa"
"1928","ranolazine","161118_n3",1e+05,7.19,41.78,37.26969077,"INa"
"1929","ranolazine","161118_n3",3000,7.19,9.83,2.844521065,"INa"
"1930","ranolazine","161118_n3",30000,7.19,26.5,20.80594763,"INa"
"1931","ranolazine","161118_n3",3000,7.19,7.19,0,"INa"
"1932","ranolazine","161118_n3",30000,7.19,29.5,24.03835794,"INa"
"1933","ranolazine","161118_n3",10000,7.19,26.48,20.78439823,"INa"
"1934","ranolazine","161118_n3",10000,7.19,13.07,6.335524189,"INa"
"1935","ranolazine","161118_n3",30000,7.19,33.08,27.89570089,"INa"
"1936","ranolazine","161118_n3",3000,7.19,4.03,-3.404805517,"INa"
"1937","ranolazine","161118_n3",1e+05,7.19,39.21,34.50059261,"INa"
"1938","ranolazine","161118_n3",3000,7.19,3.8,-3.65262364,"INa"
"1939","ranolazine","161118_n3",1e+05,7.19,64.19,61.41579571,"INa"
"1940","ranolazine","161118_n3",1e+05,7.19,41.74,37.22659196,"INa"
"1941","ranolazine","161118_n3",1e+05,7.19,57,53.66878569,"INa"
"1942","ranolazine","161118_n3",1e+05,7.19,50.75,46.93459756,"INa"
"1943","ranolazine","161118_n3",1e+05,7.19,50.97,47.17164099,"INa"
"1944","ranolazine","161118_n3",1e+05,7.19,63.7,60.88783536,"INa"
"1945","ranolazine","161118_n3",10000,7.19,9.5,2.488955931,"INa"
"1946","ranolazine","161118_n3",10000,7.19,4.62,-2.769098158,"INa"
"1947","ranolazine","161118_n3",10000,7.19,3.26,-4.234457494,"INa"
"1948","ranolazine","161118_n3",1e+05,7.19,39,34.27432389,"INa"
"1949","ranolazine","161118_n3",1e+05,7.19,56.13,52.7313867,"INa"
"1950","ranolazine","161118_n3",30000,7.19,24.62,18.78030385,"INa"
"1951","ranolazine","161118_n3",3000,7.19,12.05,5.236504687,"INa"
"1952","ranolazine","161118_n3",3000,7.19,11.37,4.503825019,"INa"
"1953","ranolazine","161118_n3",3000,7.19,8.21,1.099019502,"INa"
"1954","ranolazine","161118_n3",30000,7.19,15.67,9.13694645,"INa"
"1955","ranolazine","161118_n3",30000,7.19,31.82,26.53808857,"INa"
"1956","ranolazine","161118_n3",30000,7.19,47.49,43.42204504,"INa"
"1957","ranolazine","161118_n3",3000,7.19,7.24,0.053873505,"INa"
"1958","ranolazine","161118_n3",10000,7.19,20.16,13.9747872,"INa"
"1959","ranolazine","161118_n3",1e+05,7.19,57.28,53.97047732,"INa"
"1960","ranolazine","161118_n3",1e+05,7.19,49.61,45.70628165,"INa"
"1961","ranolazine","161118_n3",3000,7.19,3.72,-3.738821248,"INa"
"1962","ranolazine","161118_n3",10000,7.19,8.69,1.61620515,"INa"
"1963","ranolazine","161118_n3",30000,7.19,25.64,19.87932335,"INa"
"1964","ranolazine","161118_n3",10000,7.19,3.98,-3.458679022,"INa"
"1965","ranolazine","161118_n3",10000,7.19,20.25,14.07175951,"INa"
"1966","ranolazine","161118_n3",10000,7.19,3.14,-4.363753906,"INa"
"1967","ranolazine","161118_n3",10000,7.19,10.24,3.286283806,"INa"
"1968","ranolazine","161118_n3",3000,7.19,-13.07,-21.82954423,"INa"
"1969","ranolazine","161118_n3",3000,7.19,-14.67,-23.55349639,"INa"
"1970","ranolazine","161118_n3",30000,7.19,39.91,35.25482168,"INa"
"1971","ranolazine","161118_n3",1e+05,7.19,46.7,42.57084366,"INa"
"1972","ranolazine","161118_n3",30000,7.19,25.83,20.08404267,"INa"
"1973","ranolazine","161118_n3",30000,7.19,24.57,18.72643034,"INa"
"1974","ranolazine","161118_n3",30000,7.19,31.13,25.7946342,"INa"
"1975","ranolazine","161118_n3",30000,7.19,25.49,19.71770283,"INa"
"1976","ranolazine","161118_n3",10000,7.19,7.75,0.603383256,"INa"
"1977","ranolazine","161118_n3",30000,7.19,26.73,21.05376576,"INa"
"1978","risperidone","170816_5_3B",200,13.705,27.43,15.90474535,"INa"
"1979","risperidone","170816_5_3B",2000,13.705,19.6,6.831218495,"INa"
"1980","risperidone","170816_5_3B",2000,13.705,13.77,0.07532302,"INa"
"1981","risperidone","170816_5_3B",2000,13.705,13.69,-0.017382235,"INa"
"1982","risperidone","170816_5_3B",2,13.705,22.46,10.14543137,"INa"
"1983","risperidone","170816_5_3B",200,13.705,14.36,0.759024277,"INa"
"1984","risperidone","170816_5_3B",200,13.705,4.93,-10.16860768,"INa"
"1985","risperidone","170816_5_3B",200,13.705,10.89,-3.262066168,"INa"
"1986","risperidone","170816_5_3B",200,13.705,20.38,7.735094733,"INa"
"1987","risperidone","170816_5_3B",2000,13.705,20.1,7.41062634,"INa"
"1988","risperidone","170816_5_3B",2,13.705,19.37,6.564690886,"INa"
"1989","risperidone","170816_5_3B",2,13.705,12.68,-1.187786083,"INa"
"1990","risperidone","170816_5_3B",20,13.705,14.13,0.492496668,"INa"
"1991","risperidone","170816_5_3B",2000,13.705,15.98,2.636305696,"INa"
"1992","risperidone","170816_5_3B",2,13.705,17.06,3.887826641,"INa"
"1993","risperidone","170816_5_3B",20,13.705,12.36,-1.558607104,"INa"
"1994","risperidone","170816_5_3B",2000,13.705,10.12,-4.15435425,"INa"
"1995","risperidone","170816_5_3B",2000,13.705,23.13,10.92183788,"INa"
"1996","risperidone","170816_5_3B",20,13.705,9.29,-5.116171273,"INa"
"1997","risperidone","170816_5_3B",2000,13.705,11.38,-2.69424648,"INa"
"1998","risperidone","170816_5_3B",200,13.705,5.98,-8.951851208,"INa"
"1999","risperidone","170816_5_3B",200,13.705,8.87,-5.602873863,"INa"
"2000","risperidone","170816_5_3B",20,13.705,10.45,-3.771945072,"INa"
"2001","risperidone","170816_5_3B",20,13.705,18.22,5.232052842,"INa"
"2002","risperidone","170816_5_3B",2,13.705,10.28,-3.968943739,"INa"
"2003","risperidone","170816_5_3B",2,13.705,14.73,1.187786083,"INa"
"2004","risperidone","170816_5_3B",2000,13.705,9.47,-4.907584449,"INa"
"2005","risperidone","170816_5_3B",20,13.705,23.37,11.19995365,"INa"
"2006","risperidone","170816_5_3B",200,13.705,11.07,-3.053479344,"INa"
"2007","risperidone","170816_5_3B",2,13.705,7.13,-7.619213164,"INa"
"2008","risperidone","170816_5_3B",20,13.705,5.72,-9.253143288,"INa"
"2009","risperidone","170816_5_3B",2,13.705,21.54,9.079320934,"INa"
"2010","risperidone","170816_5_3B",20,13.705,6.06,-8.859145953,"INa"
"2011","risperidone","170816_5_3B",20,13.705,15.65,2.253896518,"INa"
"2012","risperidone","170816_5_3B",2000,13.705,21.67,9.229966974,"INa"
"2013","risperidone","170816_5_3B",2,13.705,0.09,-15.77727562,"INa"
"2014","risperidone","170816_5_3B",2,13.705,2.59,-12.8802364,"INa"
"2015","risperidone","170816_5_4B",200,12.215,8.89,-3.78766304,"INa"
"2016","risperidone","170816_5_4B",200,12.215,7.14,-5.781169904,"INa"
"2017","risperidone","170816_5_4B",20,12.215,5.83,-7.273452184,"INa"
"2018","risperidone","170816_5_4B",2,12.215,12.08,-0.153784815,"INa"
"2019","risperidone","170816_5_4B",2000,12.215,10.21,-2.283989292,"INa"
"2020","risperidone","170816_5_4B",200,12.215,5.51,-7.637979154,"INa"
"2021","risperidone","170816_5_4B",2000,12.215,20.82,9.802358034,"INa"
"2022","risperidone","170816_5_4B",20,12.215,16.91,5.348294128,"INa"
"2023","risperidone","170816_5_4B",20,12.215,21.1,10.12131913,"INa"
"2024","risperidone","170816_5_4B",200,12.215,13.16,1.076493706,"INa"
"2025","risperidone","170816_5_4B",2,12.215,7.49,-5.382468531,"INa"
"2026","risperidone","170816_5_4B",20,12.215,10.27,-2.215640485,"INa"
"2027","risperidone","170816_5_4B",200,12.215,7.8,-5.02933303,"INa"
"2028","risperidone","170816_5_4B",2,12.215,16.82,5.245770918,"INa"
